RA,Dec,Name1,Name2,z1,z2,z1_type,z2_type,RA1,Dec1,RA1_deg,Dec1_deg,RA2,Dec2,RA2_deg,Dec2_deg,Equinox,Coordinate_waveband,Coordinate_Source,System Type,Brightness1,Brightness_band1,Brightness_type1,Brightness2,Brightness_band2,Brightness_type2,Sep,dV,Selection Method,Confirmation Method,Paper(s),BibCode(s),DOI(s),Notes
09:07:59.34,+13:51:35.0,090759.34+135135.0,090759.34+135135.0,0.4549,0.4549,spec,spec,09:07:59.34,+13:51:35.0,136.99724999999998,13.859722222222222,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:08:20.56,+08:35:13.3,090820.56+083513.3,090820.56+083513.3,0.3579,0.3579,spec,spec,09:08:20.56,+08:35:13.3,137.08566666666664,8.587027777777779,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:08:40.70,+13:21:17.3,090840.70+132117.3,090840.70+132117.3,0.4583,0.4583,spec,spec,09:08:40.70,+13:21:17.3,137.16958333333332,13.354805555555556,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:09:24.67,+52:16:32.6,090924.67+521632.6,090924.67+521632.6,0.4103,0.4103,spec,spec,09:09:24.67,+52:16:32.6,137.35279166666666,52.27572222222222,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:12:47.79,+28:54:06.1,091247.79+285406.1,091247.79+285406.1,0.1814,0.1814,spec,spec,09:12:47.79,+28:54:06.1,138.19912499999998,28.901694444444445,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:13:12.65,+57:47:32.0,091312.65+574732.0,091312.65+574732.0,0.3413,0.3413,spec,spec,09:13:12.65,+57:47:32.0,138.30270833333333,57.79222222222222,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:18:33.82,+31:56:21.1,091833.82+315621.1,091833.82+315621.1,0.452,0.452,spec,spec,09:18:33.82,+31:56:21.1,139.64091666666667,31.939194444444446,,,,,J2000,Optical,SDSS,Binary AGN Candidate,18.02,V,apparent mag,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014 ; Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2014ApJ...789..140L ; 2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,https://doi.org/10.1088/0004-637X/789/2/140 ; doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.Liu+2014 find significant radial acceleration in the broad Halpha line in this object.
09:18:50.87,+41:44:48.3,091850.87+414448.3,091850.87+414448.3,0.4293,0.4293,spec,spec,09:18:50.87,+41:44:48.3,139.7119583333333,41.74675,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:18:58.15,+23:25:55.4,091858.15+232555.4,091858.15+232555.4,0.6901,0.6901,spec,spec,09:18:58.15,+23:25:55.4,139.74229166666666,23.432055555555557,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.
09:19:30.31,+11:08:54.0,091930.31+110854.0,091930.31+110854.0,0.3688,0.3688,spec,spec,09:19:30.31,+11:08:54.0,139.87629166666665,11.148333333333333,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.
09:19:41.13,+53:45:51.0,091941.13+534551.0,091941.13+534551.0,0.5622,0.5622,spec,spec,09:19:41.13,+53:45:51.0,139.92137499999995,53.76416666666667,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.Liu+2014 find significant radial acceleration in the broad Halpha line in this object.
09:20:19.08,+39:52:19.6,092019.08+395219.6,092019.08+395219.6,0.2232,0.2232,spec,spec,09:20:19.08,+39:52:19.6,140.0795,39.87211111111111,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:21:16.12,+38:35:37.6,092116.12+383537.6,092116.12+383537.6,0.1871,0.1871,spec,spec,09:21:16.12,+38:35:37.6,140.31716666666665,38.59377777777778,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:24:11.40,+63:37:48.5,092411.40+633748.5,092411.40+633748.5,0.3538,0.3538,spec,spec,09:24:11.40,+63:37:48.5,141.04749999999999,63.63013888888889,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:24:41.08,-00:17:29.6,092441.08-001729.6,092441.08-001729.6,0.707,0.707,spec,spec,09:24:41.08,-00:17:29.6,141.17116666666664,-0.29155555555555557,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:24:59.28,+25:27:39.7,092459.28+252739.7,092459.28+252739.7,0.2682,0.2682,spec,spec,09:24:59.28,+25:27:39.7,141.24699999999999,25.461027777777776,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:25:33.73,+08:16:51.9,092533.73+081651.9,092533.73+081651.9,0.5011,0.5011,spec,spec,09:25:33.73,+08:16:51.9,141.39054166666665,8.281083333333335,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:25:48.59,+34:48:09.1,092548.59+344809.1,092548.59+344809.1,0.5409,0.5409,spec,spec,09:25:48.59,+34:48:09.1,141.4524583333333,34.802527777777776,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:26:54.83,+29:18:37.7,092654.83+291837.7,092654.83+291837.7,0.4478,0.4478,spec,spec,09:26:54.83,+29:18:37.7,141.72845833333332,29.310472222222224,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:27:03.01,+39:02:20.8,092703.01+390220.8,092703.01+390220.8,0.6952,0.6952,spec,spec,09:27:03.01,+39:02:20.8,141.76254166666664,39.03911111111111,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:28:37.98,+60:25:21.0,092837.98+602521.0,092837.98+602521.0,0.2959,0.2959,spec,spec,09:28:37.98,+60:25:21.0,142.15824999999998,60.4225,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014 ; Guo+2019,2014ApJ...789..140L ; 2019MNRAS.482.3288G,https://doi.org/10.1088/0004-637X/789/2/140 ; https://doi.org/10.1093/mnras/sty2920,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.Liu+2014 find significant radial acceleration in the broad Halpha line in this object.Liu+2014 consider this to be a candidate sub-pc binary due to consistent velocity shifts independently observed in a second broad emission line.
09:29:33.96,+50:30:25.3,092933.96+503025.3,092933.96+503025.3,0.5606,0.5606,spec,spec,09:29:33.96,+50:30:25.3,142.39149999999998,50.50702777777778,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:30:33.60,+23:33:37.0,093033.60+233337.0,093033.60+233337.0,0.378,0.378,spec,spec,09:30:33.60,+23:33:37.0,142.64,23.560277777777777,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:32:00.07,+55:33:47.4,093200.07+553347.4,093200.07+553347.4,0.2665,0.2665,spec,spec,09:32:00.07,+55:33:47.4,143.00029166666664,55.56316666666666,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:32:03.97,+61:40:51.6,093203.97+614051.6,093203.97+614051.6,0.3592,0.3592,spec,spec,09:32:03.97,+61:40:51.6,143.01654166666665,61.681,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:32:49.74,+21:50:41.7,093249.74+215041.7,093249.74+215041.7,0.7157,0.7157,spec,spec,09:32:49.74,+21:50:41.7,143.20725,21.844916666666666,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:33:05.19,+34:36:21.6,093305.19+343621.6,093305.19+343621.6,0.6157,0.6157,spec,spec,09:33:05.19,+34:36:21.6,143.271625,34.606,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:35:18.19,+02:04:15.5,093518.19+020415.5,093518.19+020415.5,0.6499,0.6499,spec,spec,09:35:18.19,+02:04:15.5,143.82579166666665,2.070972222222222,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:35:29.39,+19:37:57.8,093529.39+193757.8,093529.39+193757.8,0.5018,0.5018,spec,spec,09:35:29.39,+19:37:57.8,143.87245833333333,19.632722222222224,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:36:53.84,+53:31:26.8,093653.84+533126.8,093653.84+533126.8,0.2278,0.2278,spec,spec,09:36:53.84,+53:31:26.8,144.2243333333333,53.52411111111111,,,,,J2000,Optical,SDSS,Binary AGN Candidate,16.96,V,apparent mag,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014 ; Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2014ApJ...789..140L ; 2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,https://doi.org/10.1088/0004-637X/789/2/140 ; doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.Liu+2014 find significant radial acceleration in the broad Halpha line in this object.
09:37:06.85,+17:00:21.5,093706.85+170021.5,093706.85+170021.5,0.5057,0.5057,spec,spec,09:37:06.85,+17:00:21.5,144.27854166666665,17.005972222222223,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:38:26.21,+02:20:38.3,093826.21+022038.3,093826.21+022038.3,0.4404,0.4404,spec,spec,09:38:26.21,+02:20:38.3,144.6092083333333,2.3439722222222223,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:38:33.94,+22:50:31.6,093833.94+225031.6,093833.94+225031.6,0.4328,0.4328,spec,spec,09:38:33.94,+22:50:31.6,144.64141666666663,22.84211111111111,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:41:21.61,+26:58:39.0,094121.61+265839.0,094121.61+265839.0,0.5236,0.5236,spec,spec,09:41:21.61,+26:58:39.0,145.34004166666665,26.9775,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:42:57.11,+58:26:48.0,094257.11+582648.0,094257.11+582648.0,0.7109,0.7109,spec,spec,09:42:57.11,+58:26:48.0,145.7379583333333,58.446666666666665,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:43:37.86,+36:34:20.9,094337.86+363420.9,094337.86+363420.9,0.4006,0.4006,spec,spec,09:43:37.86,+36:34:20.9,145.90774999999996,36.572472222222224,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:44:24.80,+64:08:46.7,094424.80+640846.7,094424.80+640846.7,0.4528,0.4528,spec,spec,09:44:24.80,+64:08:46.7,146.10333333333332,64.14630555555556,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:46:03.94,+01:39:23.6,094603.94+013923.6,094603.94+013923.6,0.2199,0.2199,spec,spec,09:46:03.94,+01:39:23.6,146.51641666666666,1.6565555555555556,,,,,J2000,Optical,SDSS,Binary AGN Candidate,17.5,V,apparent mag,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014 ; Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2014ApJ...789..140L ; 2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,https://doi.org/10.1088/0004-637X/789/2/140 ; doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5, 
09:49:53.60,+47:23:51.1,094953.60+472351.1,094953.60+472351.1,0.3964,0.3964,spec,spec,09:49:53.60,+47:23:51.1,147.4733333333333,47.397527777777775,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:50:36.75,+51:28:38.1,095036.75+512838.1,095036.75+512838.1,0.2146,0.2146,spec,spec,09:50:36.75,+51:28:38.1,147.653125,51.477250000000005,,,,,J2000,Optical,SDSS,Binary AGN Candidate,18.35,V,apparent mag,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014 ; Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2014ApJ...789..140L ; 2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,https://doi.org/10.1088/0004-637X/789/2/140 ; doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5, 
09:52:07.62,+25:52:57.2,095207.62+255257.2,095207.62+255257.2,0.3399,0.3399,spec,spec,09:52:07.62,+25:52:57.2,148.03175,25.882555555555555,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
09:52:23.70,+44:11:35.1,095223.70+441135.1,095223.70+441135.1,0.6172,0.6172,spec,spec,09:52:23.70,+44:11:35.1,148.09875,44.19308333333333,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:00:20.28,+11:57:03.5,100020.28+115703.5,100020.28+115703.5,0.4752,0.4752,spec,spec,10:00:20.28,+11:57:03.5,150.0845,11.950972222222221,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:01:57.98,+58:16:46.6,100157.98+581646.6,100157.98+581646.6,0.2887,0.2887,spec,spec,10:01:57.98,+58:16:46.6,150.49158333333332,58.27961111111111,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:05:35.62,+32:51:25.5,100535.62+325125.5,100535.62+325125.5,0.3016,0.3016,spec,spec,10:05:35.62,+32:51:25.5,151.39841666666666,32.857083333333335,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:08:19.88,+45:40:04.8,100819.88+454004.8,100819.88+454004.8,0.3375,0.3375,spec,spec,10:08:19.88,+45:40:04.8,152.0828333333333,45.668,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:08:23.63,+35:38:41.8,100823.63+353841.8,100823.63+353841.8,0.3508,0.3508,spec,spec,10:08:23.63,+35:38:41.8,152.09845833333333,35.64494444444444,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:10:00.54,+07:42:35.5,101000.54+074235.5,101000.54+074235.5,0.4787,0.4787,spec,spec,10:10:00.54,+07:42:35.5,152.50224999999998,7.7098611111111115,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.Liu+2014 find significant radial acceleration in the broad Halpha line in this object.
10:13:22.77,+21:46:09.9,101322.77+214609.9,101322.77+214609.9,0.5679,0.5679,spec,spec,10:13:22.77,+21:46:09.9,153.344875,21.769416666666665,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:13:31.57,+05:26:20.0,101331.57+052620.0,101331.57+052620.0,0.4232,0.4232,spec,spec,10:13:31.57,+05:26:20.0,153.38154166666666,5.438888888888889,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:13:31.59,+55:17:37.9,101331.59+551737.9,101331.59+551737.9,0.3952,0.3952,spec,spec,10:13:31.59,+55:17:37.9,153.38162499999999,55.293861111111106,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:14:38.27,+03:12:11.0,101438.27+031211.0,101438.27+031211.0,0.4993,0.4993,spec,spec,10:14:38.27,+03:12:11.0,153.6594583333333,3.2030555555555558,,,,,J2000,Optical,SDSS,Binary AGN Candidate,18.38,V,apparent mag,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014 ; Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2014ApJ...789..140L ; 2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,https://doi.org/10.1088/0004-637X/789/2/140 ; doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5, 
10:16:00.25,+13:05:47.3,101600.25+130547.3,101600.25+130547.3,0.4844,0.4844,spec,spec,10:16:00.25,+13:05:47.3,154.00104166666665,13.096472222222223,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:17:19.02,+15:16:20.8,101719.02+151620.8,101719.02+151620.8,0.2463,0.2463,spec,spec,10:17:19.02,+15:16:20.8,154.32924999999997,15.272444444444446,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:18:25.45,+38:05:32.7,101825.45+380532.7,101825.45+380532.7,0.3868,0.3868,spec,spec,10:18:25.45,+38:05:32.7,154.60604166666667,38.09241666666667,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:18:46.16,+19:51:40.6,101846.16+195140.6,101846.16+195140.6,0.4112,0.4112,spec,spec,10:18:46.16,+19:51:40.6,154.69233333333332,19.86127777777778,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
