,System Type,Literature Name,Selection Method,Confirmation Method,Name1,z1,z1_type,RA1,Dec1,Coordinate_waveband1,Coordinate_Source1,Equinox1,Brightness1,Brightness_band1,Brightness_type1,Name2,z2,z2_type,RA2,Dec2,Equinox2,Coordinate_waveband2,Coordinate_Source2,Brightness2,Brightness_band2,Brightness_type2,dV,Sep,Sep(kpc),dV_rwp,Paper(s),BibCode(s),DOI(s),Notes
53,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J015806.03-093258.2,0.0777,spec,01:58:06.03,-09:32:58.2,Optical,SDSS,J2000,-99.0,-99,-99,J015807.61-093328.9,0.0791,spec,01:58:07.61,-09:33:28.9,J2000,Optical,SDSS,-99.0,-99,-99,393.0,38.5837673112074,56.73451739242656,-388.1674922344414,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
54,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J015816.15-003121.1,0.0802,spec,01:58:16.15,-00:31:21.1,Optical,SDSS,J2000,-99.0,-99,-99,J015816.36-003118.9,0.0803,spec,01:58:16.36,-00:31:18.9,J2000,Optical,SDSS,-99.0,-99,-99,18.0,3.842092622568134,5.8143546570968,-27.678778001325085,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
55,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J020101.49+000232.6,0.0788,spec,02:01:01.49,+00:02:32.6,Optical,SDSS,J2000,-99.0,-99,-99,J020102.09+000152.6,0.0795,spec,02:01:02.09,+00:01:52.6,J2000,Optical,SDSS,-99.0,-99,-99,197.0,40.99999958867253,61.06271176712209,-193.9489208949799,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
56,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J020120.32+004821.1,0.1377,spec,02:01:20.32,+00:48:21.1,Optical,SDSS,J2000,-99.0,-99,-99,J020120.43+004832.6,0.1373,spec,02:01:20.43,+00:48:32.6,J2000,Optical,SDSS,-99.0,-99,-99,106.0,11.61774329751752,28.268936966534525,105.1428538924523,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
57,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J020320.97+004006.3,0.0759,spec,02:03:20.97,+00:40:06.3,Optical,SDSS,J2000,-99.0,-99,-99,J020321.03+004005.1,0.076,spec,02:03:21.03,+00:40:05.1,J2000,Optical,SDSS,-99.0,-99,-99,14.0,1.4999632732739578,2.159008115167585,-27.78939535799523,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
58,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J020442.35-001749.4,0.1118,spec,02:04:42.35,-00:17:49.4,Optical,SDSS,J2000,-99.0,-99,-99,J020442.65-001746.0,0.1114,spec,02:04:42.65,-00:17:46.0,J2000,Optical,SDSS,-99.0,-99,-99,102.0,5.639987359262369,11.47335543185993,107.59265574697466,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
59,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J020733.93+133350.4,0.1318,spec,02:07:33.93,+13:33:50.4,Optical,SDSS,J2000,-99.0,-99,-99,J020734.06+133351.0,0.1319,spec,02:07:34.06,+13:33:51.0,J2000,Optical,SDSS,-99.0,-99,-99,21.0,1.9883010617717012,4.661556426174485,-26.416927986619367,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
60,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J020838.64+000742.1,0.067,spec,02:08:38.64,+00:07:42.1,Optical,SDSS,J2000,-99.0,-99,-99,J020838.89+000742.6,0.0672,spec,02:08:38.89,+00:07:42.6,J2000,Optical,SDSS,-99.0,-99,-99,57.0,3.783177149313696,4.857120228809732,-56.03973336598854,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
61,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J020918.15-005217.7,0.1198,spec,02:09:18.15,-00:52:17.7,Optical,SDSS,J2000,-99.0,-99,-99,J020918.86-005226.5,0.1202,spec,02:09:18.86,-00:52:26.5,J2000,Optical,SDSS,-99.0,-99,-99,90.0,13.814346956425258,29.840677397168,-106.78571088061156,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
62,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J021242.19+002906.0,0.1491,spec,02:12:42.19,+00:29:06.0,Optical,SDSS,J2000,-99.0,-99,-99,J021242.27+002903.8,0.1502,spec,02:12:42.27,+00:29:03.8,J2000,Optical,SDSS,-99.0,-99,-99,298.0,2.5059722566607645,6.518862939977385,-286.08700450026726,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
63,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J021510.90+005440.9,0.1219,spec,02:15:10.90,+00:54:40.9,Optical,SDSS,J2000,-99.0,-99,-99,J021511.69+005419.3,0.1219,spec,02:15:11.69,+00:54:19.3,J2000,Optical,SDSS,-99.0,-99,-99,4.0,24.636298589874364,54.02156925724181,0.0,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
64,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J022245.48+010202.4,0.0996,spec,02:22:45.48,+01:02:02.4,Optical,SDSS,J2000,-99.0,-99,-99,J022245.84+010230.1,0.0999,spec,02:22:45.84,+01:02:30.1,J2000,Optical,SDSS,-99.0,-99,-99,87.0,28.221276251583188,51.86397295953278,-81.5639902989898,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
65,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J022301.55-081852.5,0.0546,spec,02:23:01.55,-08:18:52.5,Optical,SDSS,J2000,-99.0,-99,-99,J022304.33-081959.2,0.0547,spec,02:23:04.33,-08:19:59.2,J2000,Optical,SDSS,-99.0,-99,-99,15.0,78.43045773074846,83.26433256279105,-28.350637588572475,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
66,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J022531.29-082508.7,0.0549,spec,02:25:31.29,-08:25:08.7,Optical,SDSS,J2000,-99.0,-99,-99,J022536.71-082539.5,0.0546,spec,02:25:36.71,-08:25:39.5,J2000,Optical,SDSS,-99.0,-99,-99,80.0,86.1190894048406,91.89662043425972,85.04384753337341,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
67,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J022554.47+011205.3,0.0741,spec,02:25:54.47,+01:12:05.3,Optical,SDSS,J2000,-99.0,-99,-99,J022557.12+011112.1,0.0729,spec,02:25:57.12,+01:11:12.1,J2000,Optical,SDSS,-99.0,-99,-99,335.0,66.40494195037316,93.51077901130438,334.2337102135006,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
68,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J023148.26-010925.2,0.0538,spec,02:31:48.26,-01:09:25.2,Optical,SDSS,J2000,-99.0,-99,-99,J023150.81-010823.1,0.0541,spec,02:31:50.81,-01:08:23.1,J2000,Optical,SDSS,-99.0,-99,-99,89.0,72.93068509120766,76.363281808412,-85.1084000029174,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
69,Dual AGN Candidate / Binary AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios / Extreme Velocity Offsets / Radial Velocity Shifts,-99,J023149.26+011539.9,0.0221,spec,02:31:49.26,+01:15:39.9,Optical,SDSS,J2000,-99.0,-99,-99,J023157.77+011447.4,0.022,spec,02:31:57.77,+01:14:47.4,J2000,Optical,SDSS,-99.0,-99,-99,16.0,137.99627138863417,61.64370438215688,29.254928749520044,Liu+2011b ; Liu+2014 ; Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2011ApJ...737..101L ; 2014ApJ...789..140L ; 2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,https://doi.org/10.1088/0004-637X/737/2/101 ; https://doi.org/10.1088/0004-637X/789/2/140 ; doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5, 
70,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J023211.78+001326.6,0.054,spec,02:32:11.78,+00:13:26.6,Optical,SDSS,J2000,-99.0,-99,-99,J023211.84+001215.4,0.0556,spec,02:32:11.84,+00:12:15.4,J2000,Optical,SDSS,-99.0,-99,-99,438.0,71.20568789552343,74.81657813882128,-453.5454349746748,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
71,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J023324.60+001245.0,0.0538,spec,02:33:24.60,+00:12:45.0,Optical,SDSS,J2000,-99.0,-99,-99,J023327.26+001238.4,0.0541,spec,02:33:27.26,+00:12:38.4,J2000,Optical,SDSS,-99.0,-99,-99,66.0,40.44191253862433,42.34537438111129,-85.1084000029174,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
72,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J023411.42-002736.9,0.1115,spec,02:34:11.42,-00:27:36.9,Optical,SDSS,J2000,-99.0,-99,-99,J023414.08-002736.3,0.1115,spec,02:34:14.08,-00:27:36.3,J2000,Optical,SDSS,-99.0,-99,-99,3.0,39.9032243254996,80.98448603347768,0.0,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
73,Dual AGN Candidate / Offset AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios / Velocity Offset Optical Spectroscopic Emission Lines,-99,J024035.65-083249.6,0.0375,spec,02:40:35.65,-08:32:49.6,Optical,SDSS,J2000,-99.0,-99,-99,J024037.96-083200.1,0.0387,spec,02:40:37.96,-08:32:00.1,J2000,Optical,SDSS,-99.0,-99,-99,337.0,60.20294569907583,44.79709235528885,-345.6313265960702,Liu+2011b ; Comerford+2014,2011ApJ...737..101L ; 2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/737/2/101 ; https://doi.org/10.1088/0004-637X/789/2/112, AGN 1 selected as a offset AGN candidate.
74,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J024531.46-011525.7,0.1144,spec,02:45:31.46,-01:15:25.7,Optical,SDSS,J2000,-99.0,-99,-99,J024532.13-011515.7,0.1153,spec,02:45:32.13,-01:15:15.7,J2000,Optical,SDSS,-99.0,-99,-99,256.0,14.17582416747152,29.42112900999684,-241.37772449783168,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
75,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J025014.56+000539.7,0.0282,spec,02:50:14.56,+00:05:39.7,Optical,SDSS,J2000,-99.0,-99,-99,J025016.86+000531.1,0.028,spec,02:50:16.86,+00:05:31.1,J2000,Optical,SDSS,-99.0,-99,-99,43.0,35.55568664369451,20.118581146480874,58.16554754814453,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
76,Dual AGN Candidate / Offset AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios / Velocity Offset Optical Spectroscopic Emission Lines,-99,J025445.27+010259.5,0.1366,spec,02:54:45.27,+01:02:59.5,Optical,SDSS,J2000,-99.0,-99,-99,J025445.36+010308.5,0.1366,spec,02:54:45.36,+01:03:08.5,J2000,Optical,SDSS,-99.0,-99,-99,3.0,9.10065309209975,21.994451687241625,0.0,Liu+2011b ; Comerford+2014,2011ApJ...737..101L ; 2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/737/2/101 ; https://doi.org/10.1088/0004-637X/789/2/112, AGN 1 selected as a offset AGN candidate.
77,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J025855.30-064327.9,0.0295,spec,02:58:55.30,-06:43:27.9,Optical,SDSS,J2000,-99.0,-99,-99,J025900.15-064537.8,0.0294,spec,02:59:00.15,-06:45:37.8,J2000,Optical,SDSS,-99.0,-99,-99,15.0,148.63922058794063,87.8448835317024,29.0446354164414,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
78,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J030526.94+005145.0,0.1178,spec,03:05:26.94,+00:51:45.0,Optical,SDSS,J2000,-99.0,-99,-99,J030527.11+005147.0,0.1182,spec,03:05:27.11,+00:51:47.0,J2000,Optical,SDSS,-99.0,-99,-99,104.0,3.2405286067700465,6.89871365481417,-106.97674076263122,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
79,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J031142.22+000853.4,0.0369,spec,03:11:42.22,+00:08:53.4,Optical,SDSS,J2000,-99.0,-99,-99,J031149.89+000930.4,0.0378,spec,03:11:49.89,+00:09:30.4,J2000,Optical,SDSS,-99.0,-99,-99,244.0,120.85283488875253,88.55136807103985,-259.41095036457654,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
80,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J031518.96-004038.1,0.1162,spec,03:15:18.96,-00:40:38.1,Optical,SDSS,J2000,-99.0,-99,-99,J031520.60-004048.6,0.1164,spec,03:15:20.60,-00:40:48.6,J2000,Optical,SDSS,-99.0,-99,-99,58.0,26.745562014907023,56.26703813883891,-53.56982846913778,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
81,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J031710.96+000634.3,0.1159,spec,03:17:10.96,+00:06:34.3,Optical,SDSS,J2000,-99.0,-99,-99,J031712.87+000647.0,0.1147,spec,03:17:12.87,+00:06:47.0,J2000,Optical,SDSS,-99.0,-99,-99,332.0,31.33862477568765,65.7820849357755,321.7070708852843,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
82,Dual AGN,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,Optical Spectroscopy,J031722.06+004801.8,0.1572,spec,03:17:22.06,+00:48:01.8,Optical,SDSS,J2000,-99.0,-99,-99,J031722.24+004800.9,0.1562,spec,03:17:22.24,+00:48:00.9,J2000,Optical,SDSS,-99.0,-99,-99,270.0,2.8457999818514828,7.735062179986561,258.4939432273766,Liu+2011b ; Husemann+2020,2011ApJ...737..101L ; 2020A&A...639A.117H,https://doi.org/10.1088/0004-637X/737/2/101 ; https://doi.org/10.1051/0004-6361/202037988, .BPT ratios of secondary nucleus changes when viewed with MODS. Fiber spillover effects likely. MODS spectra show that both are still remain Seyfert/AGN pairs but the EQW of the Halpha lines are low and in the weak AGN regime on the WHAN diagram.
83,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J031734.35-001551.5,0.1417,spec,03:17:34.35,-00:15:51.5,Optical,SDSS,J2000,-99.0,-99,-99,J031734.63-001548.0,0.1418,spec,03:17:34.63,-00:15:48.0,J2000,Optical,SDSS,-99.0,-99,-99,31.0,5.467140569470486,13.628160796754996,-26.187869448352927,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
84,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J031910.25+005852.6,0.0374,spec,03:19:10.25,+00:58:52.6,Optical,SDSS,J2000,-99.0,-99,-99,J031913.09+005724.9,0.0377,spec,03:19:13.09,+00:57:24.9,J2000,Optical,SDSS,-99.0,-99,-99,107.0,97.49631199843142,72.3623185151143,-86.45366307663348,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
85,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J032015.52+412355.1,0.0224,spec,03:20:15.52,+41:23:55.1,Optical,SDSS,J2000,-99.0,-99,-99,J032020.97+412225.5,0.0237,spec,03:20:20.97,+41:22:25.5,J2000,Optical,SDSS,-99.0,-99,-99,373.0,108.58219698318094,49.14491155327128,-379.9421759359017,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
86,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios ; Integral Field Unit Optical Spectroscopy,-99,J032033.21-002024.0,0.03828,spec,03:20:33.21,-00:20:24.0,Optical,SDSS,J2000,-99.0,-99,-99,J032033.65-002021.2,0.03788,spec,03:20:33.65,-00:20:21.2,J2000,Optical,SDSS,-99.0,-99,-99,115.21269609335596,7.169272599950616,5.443270003433142,144.02002921698693,Fu+2018,2018ApJ...856...93F,https://doi.org/ 10.3847/1538-4357/aab364, 
87,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J032216.83+010338.5,0.2145,spec,03:22:16.83,+01:03:38.5,Optical,SDSS,J2000,-99.0,-99,-99,J032218.08+010334.1,0.2138,spec,03:22:18.08,+01:03:34.1,J2000,Optical,SDSS,-99.0,-99,-99,182.0,19.25622408877305,67.08820330544975,172.38395800151488,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
88,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J032224.28+421721.7,0.051,spec,03:22:24.28,+42:17:21.7,Optical,SDSS,J2000,-99.0,-99,-99,J032227.88+421626.4,0.0516,spec,03:22:27.88,+42:16:26.4,J2000,Optical,SDSS,-99.0,-99,-99,152.0,68.22190310796005,67.93977609210629,-170.64585312598325,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
89,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J032259.32+002141.1,0.0521,spec,03:22:59.32,+00:21:41.1,Optical,SDSS,J2000,-99.0,-99,-99,J032305.28+002115.4,0.0523,spec,03:23:05.28,+00:21:15.4,J2000,Optical,SDSS,-99.0,-99,-99,59.0,93.01902079867158,94.50924981106547,-56.8333011403158,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
90,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J032345.63+000026.8,0.0361,spec,03:23:45.63,+00:00:26.8,Optical,SDSS,J2000,-99.0,-99,-99,J032346.35+000149.9,0.0357,spec,03:23:46.35,+00:01:49.9,J2000,Optical,SDSS,-99.0,-99,-99,121.0,83.79886625494728,60.12742482930536,115.45515546081516,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
91,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J032512.84+003711.6,0.1502,spec,03:25:12.84,+00:37:11.6,Optical,SDSS,J2000,-99.0,-99,-99,J032513.30+003733.3,0.1483,spec,03:25:13.30,+00:37:33.3,J2000,Optical,SDSS,-99.0,-99,-99,508.0,22.77047151385925,59.59745227562957,494.3220463880677,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
92,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J032658.52-010301.7,0.1346,spec,03:26:58.52,-01:03:01.7,Optical,SDSS,J2000,-99.0,-99,-99,J032700.94-010252.9,0.1344,spec,03:27:00.94,-01:02:52.9,J2000,Optical,SDSS,-99.0,-99,-99,46.0,37.34552379097563,89.13518084437852,52.710444720488304,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
93,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J033006.28+003657.5,0.0497,spec,03:30:06.28,+00:36:57.5,Optical,SDSS,J2000,-99.0,-99,-99,J033007.12+003626.9,0.0499,spec,03:30:07.12,+00:36:26.9,J2000,Optical,SDSS,-99.0,-99,-99,45.0,33.09232393607593,32.164909645389,-56.96323057475371,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
94,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J033213.21+001546.6,0.0861,spec,03:32:13.21,+00:15:46.6,Optical,SDSS,J2000,-99.0,-99,-99,J033213.36+001549.4,0.0867,spec,03:32:13.36,+00:15:49.4,J2000,Optical,SDSS,-99.0,-99,-99,188.0,3.5919901256730142,5.795970821533601,-165.1325352724693,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
95,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J033406.11+010540.0,0.0478,spec,03:34:06.11,+01:05:40.0,Optical,SDSS,J2000,-99.0,-99,-99,J033410.54+010612.1,0.0477,spec,03:34:10.54,+01:06:12.1,J2000,Optical,SDSS,-99.0,-99,-99,40.0,73.78609897151442,69.13202769701886,28.5373418581652,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
96,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J040342.50-055705.2,0.1335,spec,04:03:42.50,-05:57:05.2,Optical,SDSS,J2000,-99.0,-99,-99,J040345.17-055701.1,0.1334,spec,04:03:45.17,-05:57:01.1,J2000,Optical,SDSS,-99.0,-99,-99,16.0,40.04462045762651,94.9135208775095,26.379637338944647,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
97,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J073140.36+392552.9,0.1107,spec,07:31:40.36,+39:25:52.9,Optical,SDSS,J2000,-99.0,-99,-99,J073142.37+392623.8,0.1103,spec,07:31:42.37,+39:26:23.8,J2000,Optical,SDSS,-99.0,-99,-99,103.0,38.691704561684205,78.03339128088285,107.69923108569624,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
98,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J073346.19+423735.9,0.0871,spec,07:33:46.19,+42:37:35.9,Optical,SDSS,J2000,-99.0,-99,-99,J073347.59+423751.9,0.0872,spec,07:33:47.59,+42:37:51.9,J2000,Optical,SDSS,-99.0,-99,-99,8.0,22.242517675543095,36.26498146498132,-27.50310438922782,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
99,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J073423.82+314628.2,0.0625,spec,07:34:23.82,+31:46:28.2,Optical,SDSS,J2000,-99.0,-99,-99,J073426.45+314536.4,0.0604,spec,07:34:26.45,+31:45:36.4,J2000,Optical,SDSS,-99.0,-99,-99,589.0,61.71045197264984,74.29832116674592,591.5487169193199,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
100,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J073811.17+280740.8,0.0794,spec,07:38:11.17,+28:07:40.8,Optical,SDSS,J2000,-99.0,-99,-99,J073813.15+280646.5,0.0812,spec,07:38:13.15,+28:06:46.5,J2000,Optical,SDSS,-99.0,-99,-99,481.0,60.28784786031587,90.40935152425992,-498.19460007205504,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
101,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios ; Integral Field Unit Optical Spectroscopy,-99,J073905.83+442410.4,0.13437,spec,07:39:05.83,+44:24:10.4,Optical,SDSS,J2000,-99.0,-99,-99,J073906.17+442410.0,0.13425,spec,07:39:06.17,+44:24:10.0,J2000,Optical,SDSS,-99.0,-99,-99,-31.63156447501628,3.665524550549447,8.721165724795988,-105.4394748141995,Fu+2018,2018ApJ...856...93F,https://doi.org/ 10.3847/1538-4357/aab364, 
102,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J074010.76+491835.7,0.0216,spec,07:40:10.76,+49:18:35.7,Optical,SDSS,J2000,-99.0,-99,-99,J074014.63+491658.6,0.0215,spec,07:40:14.63,+49:16:58.6,J2000,Optical,SDSS,-99.0,-99,-99,29.0,104.21883898362056,45.529317153765305,29.26924764168993,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
103,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J074535.73+335746.7,0.0625,spec,07:45:35.73,+33:57:46.7,Optical,SDSS,J2000,-99.0,-99,-99,J074537.24+335652.0,0.0611,spec,07:45:37.24,+33:56:52.0,J2000,Optical,SDSS,-99.0,-99,-99,399.0,57.83651448637345,69.63416716471681,394.23603133148464,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
104,Dual AGN Candidate,,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J074747.14+170408.7,0.0994,spec,07:47:47.14,+17:04:08.7,Optical,SDSS,J2000,-99.0,-99,-99,J074747.52+170416.6,0.0998,spec,07:47:47.52,+17:04:16.6,J2000,Optical,SDSS,-99.0,-99,-99,109.0,9.596896430760935,17.60543238386433,-108.76682070157884,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
