System Type,Name1,Name2,Selection Method,Confirmation Method,z1,z1_type,z2,z2_type,RA1,Dec1,RA1_deg,Dec1_deg,RA2,Dec2,RA2_deg,Dec2_deg,Equinox1,Coordinate_waveband1,Coordinate_Source1,Equinox2,Coordinate_waveband2,Coordinate_Source2,Brightness1,Brightness_band1,Brightness_type1,Brightness2,Brightness_band2,Brightness_type2,Sep,dV,Paper(s),BibCode(s),DOI(s),ra1_sexagesimal,dec1_sexagesimal,ra2_sexagesimal,dec2_sexagesimal
Quasar Pair,J173014.71+545657.50,J173042.38+545601.10,Optical Spectroscopy,,2.127,,2.112,,17:30:14.71,+54:56:57.5,262.56129166666665,54.949305555555554,17:30:42.38,+54:56:1.1,262.6765833333333,54.933638888888886,J2000,NA,NA,J2000,NA,NA,,,,,,,244.99,1437.7220950071562,Tytler+2009,2009MNRAS.392.1539T,https://doi.org/10.1111/j.1365-2966.2008.14159.x,17:30:14.71,54:56:57.50,17:30:42.38,54:56:01.10
Quasar Pair,J230911.88-273227.10,J230915.34-273245.30,Optical Spectroscopy,,1.93,,1.927,,23:9:11.88,-27:32:27.1,347.2994999999999,-27.540861111111113,23:9:15.34,-27:32:45.3,347.3139166666666,-27.545916666666667,J2000,NA,NA,J2000,NA,NA,,,,,,,49.52,306.3000733023682,Tytler+2009,2009MNRAS.392.1539T,https://doi.org/10.1111/j.1365-2966.2008.14159.x,23:09:11.88,-27:32:27.10,23:09:15.34,-27:32:45.30
Quasar Pair,J224026.20+003938.00,J224040.10+004024.00,Optical Spectroscopy,,2.2,,2.2,,22:40:26.2,+0:39:38.0,340.1091666666666,0.6605555555555556,22:40:40.1,+0:40:24.0,340.1670833333333,0.6733333333333333,J2000,NA,NA,J2000,NA,NA,,,,,,,213.5,0.0,Tytler+2009,2009MNRAS.392.1539T,https://doi.org/10.1111/j.1365-2966.2008.14159.x,22:40:26.20,0:39:38.00,22:40:40.10,0:40:24.00
Quasar Pair,J134808.70+284007.00,J134804.40+284024.00,Optical Spectroscopy,,2.464,,2.464,,13:48:8.7,+28:40:7.0,207.03625,28.66861111111111,13:48:4.4,+28:40:24.0,207.01833333333332,28.673333333333336,J2000,NA,NA,J2000,NA,NA,,,,,,,59.09,0.0,Tytler+2009,2009MNRAS.392.1539T,https://doi.org/10.1111/j.1365-2966.2008.14159.x,13:48:08.70,28:40:07.00,13:48:04.40,28:40:24.00
Quasar Pair,J165051.10+344310.00,J165043.30+344530.00,Optical Spectroscopy,,2.002,,1.984,,16:50:51.1,+34:43:10.0,252.71291666666664,34.71944444444445,16:50:43.3,+34:45:30.0,252.68041666666662,34.75833333333333,J2000,NA,NA,J2000,NA,NA,,,,,,,169.84,1798.1795307725897,Tytler+2009,2009MNRAS.392.1539T,https://doi.org/10.1111/j.1365-2966.2008.14159.x,16:50:51.10,34:43:10.00,16:50:43.30,34:45:30.00
Quasar Pair,J130216.91-033803.70,J130208.17-033710.50,Optical Spectroscopy,,3.714,,3.718,,13:2:16.91,-3:38:3.7,195.5704583333333,-3.634361111111111,13:2:8.17,-3:37:10.5,195.53404166666664,-3.6195833333333334,J2000,NA,NA,J2000,NA,NA,,,,,,,141.24,-253.60470417690544,Tytler+2009,2009MNRAS.392.1539T,https://doi.org/10.1111/j.1365-2966.2008.14159.x,13:02:16.91,-3:38:03.70,13:02:08.17,-3:37:10.50
Quasar Pair,J155407.74+010010.10,J155359.96+005641.40,Optical Spectroscopy,,2.606,,2.63,,15:54:7.74,+1:0:10.1,238.53224999999998,1.0028055555555555,15:53:59.96,+0:56:41.4,238.4998333333333,0.9448333333333333,J2000,NA,NA,J2000,NA,NA,,,,,,,239.1,-1983.3944330923318,Tytler+2009,2009MNRAS.392.1539T,https://doi.org/10.1111/j.1365-2966.2008.14159.x,15:54:07.74,1:00:10.10,15:53:59.96,0:56:41.40
Quasar Pair,J214225.90-442017.00,J214222.20-441930.00,Optical Spectroscopy,,3.23,,3.22,,21:42:25.9,-44:20:17.0,325.6079166666666,-44.338055555555556,21:42:22.2,-44:19:30.0,325.5924999999999,-44.325,J2000,NA,NA,J2000,NA,NA,,,,,,,61.52,707.6913165626892,Tytler+2009,2009MNRAS.392.1539T,https://doi.org/10.1111/j.1365-2966.2008.14159.x,21:42:25.90,-44:20:17.00,21:42:22.20,-44:19:30.00
Quasar Pair,J094505.93-004645.00,J094454.24-004330.40,Optical Spectroscopy,,2.299,,2.292,,9:45:5.93,-0:46:45.0,146.27470833333334,-0.7791666666666667,9:44:54.24,-0:43:30.4,146.22599999999997,-0.7251111111111112,J2000,NA,NA,J2000,NA,NA,,,,,,,261.94,635.1077648865706,Tytler+2009,2009MNRAS.392.1539T,https://doi.org/10.1111/j.1365-2966.2008.14159.x,9:45:05.93,-0:46:45.00,9:44:54.24,-0:43:30.40
Quasar Pair,J094642.43+330754.80,J094656.17+330625.80,Optical Spectroscopy,,2.477,,2.484,,9:46:42.43,+33:7:54.8,146.67679166666665,33.13188888888889,9:46:56.17,+33:6:25.8,146.73404166666666,33.10716666666667,J2000,NA,NA,J2000,NA,NA,,,,,,,194.21,-601.3497725855,Tytler+2009,2009MNRAS.392.1539T,https://doi.org/10.1111/j.1365-2966.2008.14159.x,9:46:42.43,33:07:54.80,9:46:56.17,33:06:25.80
Quasar Pair,J120917.94+113830.40,J120910.71+113545.20,Optical Spectroscopy,,3.105,,3.122,,12:9:17.94,+11:38:30.4,182.32475,11.641777777777778,12:9:10.71,+11:35:45.2,182.29462499999997,11.59588888888889,J2000,NA,NA,J2000,NA,NA,,,,,,,196.41,-1235.6820946477417,Tytler+2009,2009MNRAS.392.1539T,https://doi.org/10.1111/j.1365-2966.2008.14159.x,12:09:17.94,11:38:30.40,12:09:10.71,11:35:45.20
Quasar Pair,J080305.84+503215.30,J080321.24+503417.40,Optical Spectroscopy,,3.244,,3.245,,8:3:5.84,+50:32:15.3,120.77433333333333,50.53758333333333,8:3:21.24,+50:34:17.4,120.8385,50.5715,J2000,NA,NA,J2000,NA,NA,,,,,,,190.91,-70.44410315723641,Tytler+2009,2009MNRAS.392.1539T,https://doi.org/10.1111/j.1365-2966.2008.14159.x,8:03:05.84,50:32:15.30,8:03:21.24,50:34:17.40
Quasar Pair,J123815.04+443026.20,J123831.46+443258.20,Optical Spectroscopy,,3.254,,3.268,,12:38:15.04,+44:30:26.2,189.56266666666664,44.50727777777778,12:38:31.46,+44:32:58.2,189.6310833333333,44.549499999999995,J2000,NA,NA,J2000,NA,NA,,,,,,,232.24,-982.3958467011507,Tytler+2009,2009MNRAS.392.1539T,https://doi.org/10.1111/j.1365-2966.2008.14159.x,12:38:15.04,44:30:26.20,12:38:31.46,44:32:58.20
Quasar Pair,J083659.84+351019.40,J083700.83+350550.20,Optical Spectroscopy,,3.319,,3.311,,8:36:59.84,+35:10:19.4,129.2493333333333,35.17205555555555,8:37:0.83,+35:5:50.2,129.25345833333333,35.097277777777784,J2000,NA,NA,J2000,NA,NA,,,,,,,269.47,554.344830704977,Tytler+2009,2009MNRAS.392.1539T,https://doi.org/10.1111/j.1365-2966.2008.14159.x,8:36:59.84,35:10:19.40,8:37:00.83,35:05:50.20
Quasar Pair,J080744.89+234825.70,J080735.01+235126.40,Optical Spectroscopy,,3.745,,3.76,,8:7:44.89,+23:48:25.7,121.93704166666667,23.80713888888889,8:7:35.01,+23:51:26.4,121.89587499999999,23.857333333333333,J2000,NA,NA,J2000,NA,NA,,,,,,,225.9,-943.7114845550635,Tytler+2009,2009MNRAS.392.1539T,https://doi.org/10.1111/j.1365-2966.2008.14159.x,8:07:44.89,23:48:25.70,8:07:35.01,23:51:26.40
Dual AGN Candidate,LQAC_052-000_030,LQAC_052-000_030_031,Optical Spectroscopy,-99,0.61,,0.609,,3:30:32.53,-0:17:43.73,52.63554575,-0.295480679,,,52.63554575,-0.295480679,J2000,Optical,-99,J2000,Optical,-99,-100.0,-100,-100,-100.0,-100,-100,2.8899,185.77196094714344,Gattano+2014,2014A&A...564A.117G,https://doi.org/10.1051/0004-6361/201323238,,,,
Dual AGN Candidate,LQAC_253+026_011,LQAC_253+026_011_012,Optical Spectroscopy,-99,1.904,,1.899,,16:55:01.31,26:05:17.46,253.75546703,26.088182747,,,253.758407145,26.08791982,J2000,Optical,-99,J2000,Optical,-99,-100.0,-100,-100,-100.0,-100,-100,9.6202,515.2503498606587,Gattano+2014,2014A&A...564A.117G,https://doi.org/10.1051/0004-6361/201323238,,,,
Dual AGN Candidate,LQAC_171+003_009,LQAC_171+003_009_010,Optical Spectroscopy,-99,0.561,,0.545,,11:27:07.67,3:58:25.10,171.781967448,3.973639181,,,171.781967448,3.973639181,J2000,Optical,-99,J2000,Optical,-99,-100.0,-100,-100,-100.0,-100,-100,10.857,3080.407633403581,Gattano+2014,2014A&A...564A.117G,https://doi.org/10.1051/0004-6361/201323238,,,,
Dual AGN Candidate,LQAC_122+031_018,LQAC_122+031_018_019,Optical Spectroscopy,-99,1.3,,1.301,,8:09:49.20,31:27:27.30,122.455014528,31.457583586,,,122.455014528,31.457583586,J2000,Optical,-99,J2000,Optical,-99,-100.0,-100,-100,-100.0,-100,-100,11.303,-129.97173913315714,Gattano+2014,2014A&A...564A.117G,https://doi.org/10.1051/0004-6361/201323238,,,,
Dual AGN Candidate,LQAC_238+004_003,LQAC_238+004_003_004,Optical Spectroscopy,-99,1.564,,1.565,,15:52:17.94,4:56:46.79,238.074757379,4.946330492,,,238.07537404,4.943132964,J2000,Optical,-99,J2000,Optical,-99,-100.0,-100,-100,-100.0,-100,-100,11.682,-116.59192381909087,Gattano+2014,2014A&A...564A.117G,https://doi.org/10.1051/0004-6361/201323238,,,,
Dual AGN Candidate,LQAC_179+028_004,LQAC_179+028_004_005,Optical Spectroscopy,-99,0.349,,0.327,,11:57:15.93,28:54:01.49,179.316362001,28.900414404,,,179.316362001,28.900414404,J2000,Optical,-99,J2000,Optical,-99,-100.0,-100,-100,-100.0,-100,-100,20.999,4915.960711921874,Gattano+2014,2014A&A...564A.117G,https://doi.org/10.1051/0004-6361/201323238,,,,
Dual AGN Candidate,LQAC_230+056_004,LQAC_230+056_004_005,Optical Spectroscopy,-99,1.58,,1.57,,15:21:07.91,56:24:48.46,230.282964366,56.413459883,,,230.292168016,56.409998785,J2000,Optical,-99,J2000,Optical,-99,-100.0,-100,-100,-100.0,-100,-100,22.059,1161.160670522475,Gattano+2014,2014A&A...564A.117G,https://doi.org/10.1051/0004-6361/201323238,,,,
Dual AGN Candidate,LQAC_250+039_019,LQAC_250+039_019_020,Optical Spectroscopy,-99,2.381,,2.382,,16:42:49.87,39:23:50.87,250.707794,39.397465,,,250.712790503,39.402494685,J2000,Optical,-99,J2000,Optical,-99,-100.0,-100,-100,-100.0,-100,-100,22.842,-88.42229586364672,Gattano+2014,2014A&A...564A.117G,https://doi.org/10.1051/0004-6361/201323238,,,,
Dual AGN Candidate,LQAC_144+033_040,LQAC_144+033_040_041,Optical Spectroscopy,-99,1.535,,1.53,,9:39:05.80,33:35:51.59,144.774153892,33.597664282,,,144.774153892,33.597664282,J2000,Optical,-99,J2000,Optical,-99,-100.0,-100,-100,-100.0,-100,-100,24.173,590.3251897833597,Gattano+2014,2014A&A...564A.117G,https://doi.org/10.1051/0004-6361/201323238,,,,
Dual AGN Candidate,LQAC_136+000_002,LQAC_136+000_002_003,Optical Spectroscopy,-99,1.615,,1.643,,9:04:17.94,0:41:48.25,136.074754543,0.696735558,,,136.079662361,0.701409223,J2000,Optical,-99,J2000,Optical,-99,-100.0,-100,-100,-100.0,-100,-100,24.346,-3184.3904883751843,Gattano+2014,2014A&A...564A.117G,https://doi.org/10.1051/0004-6361/201323238,,,,
Dual AGN Candidate,LQAC_143+033_020,LQAC_143+033_020_021,Optical Spectroscopy,-99,1.634,,1.631,,9:34:21.48,33:17:29.30,143.589499821,33.29147088,,,143.589499821,33.29147088,J2000,Optical,-99,J2000,Optical,-99,-100.0,-100,-100,-100.0,-100,-100,24.484,340.7406301115401,Gattano+2014,2014A&A...564A.117G,https://doi.org/10.1051/0004-6361/201323238,,,,
Quasar Pair,J003308.63-083222.19,J003307.31-083241.55,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,3.038,spec,3.043,spec,00:33:08.63,-08:32:22.19,8.285958333333333,-8.539497222222222,00:33:07.31,-08:32:41.55,8.280458333333332,-8.544875,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,27.540000000000003,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J012902.78+191824.46,J012901.92+191847.18,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.68,spec,2.691,spec,01:29:02.78,+19:18:24.46,22.26158333333333,19.306794444444446,01:29:01.92,+19:18:47.18,22.258,19.313105555555556,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,25.8,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J015415.22+032455.84,J015416.43+032457.86,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.66,spec,3.219,spec,01:54:15.22,+03:24:55.84,28.56341666666666,3.415511111111111,01:54:16.43,+03:24:57.86,28.56845833333333,3.416072222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,18.24,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J022845.72-124643.92,J022848.07-124706.78,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,1.733,spec,2.032,spec,02:28:45.72,-12:46:43.92,37.1905,-12.778866666666667,02:28:48.07,-12:47:06.78,37.200291666666665,-12.785216666666667,J2000,Optical,ATLAS,J2000,Optical,ATLAS,-100.0,-100,-100,-100.0,-100,-100,41.279999999999994,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J023229.05-100123.48,J023231.25-100102.92,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.063,spec,2.386,spec,02:32:29.05,-10:01:23.48,38.121041666666656,-10.023188888888889,02:32:31.25,-10:01:02.92,38.13020833333332,-10.01747777777778,J2000,Optical,ATLAS,J2000,Optical,ATLAS,-100.0,-100,-100,-100.0,-100,-100,38.46,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J031855.31-103040.30,J031853.87-102945.32,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.226,spec,2.417,spec,03:18:55.31,-10:30:40.30,49.730458333333324,-10.511194444444444,03:18:53.87,-10:29:45.32,49.724458333333324,-10.495922222222221,J2000,Optical,ATLAS,J2000,Optical,ATLAS,-100.0,-100,-100,-100.0,-100,-100,58.92,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J032926.40-134732.22,J032926.04-134831.51,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.073,spec,2.372,spec,03:29:26.40,-13:47:32.22,52.36,-13.792283333333334,03:29:26.04,-13:48:31.51,52.35849999999999,-13.808752777777778,J2000,Optical,ATLAS,J2000,Optical,ATLAS,-100.0,-100,-100,-100.0,-100,-100,59.519999999999996,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J033347.40-133928.44,J033345.40-133938.41,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.23,spec,2.679,spec,03:33:47.40,-13:39:28.44,53.44749999999999,-13.6579,03:33:45.40,-13:39:38.41,53.43916666666666,-13.660669444444444,J2000,Optical,ATLAS,J2000,Optical,ATLAS,-100.0,-100,-100,-100.0,-100,-100,30.78,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J034952.34-110620.59,J034955.77-110642.91,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.449,spec,2.824,spec,03:49:52.34,-11:06:20.59,57.468083333333325,-11.105719444444444,03:49:55.77,-11:06:42.91,57.48237499999999,-11.111919444444444,J2000,Optical,ATLAS,J2000,Optical,ATLAS,-100.0,-100,-100,-100.0,-100,-100,55.2,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J090551.96+253003.35,J090551.25+253026.09,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,3.325,spec,3.3,spec,09:05:51.96,+25:30:03.35,136.4665,25.500930555555556,09:05:51.25,+25:30:26.09,136.46354166666666,25.507247222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,24.66,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J090828.30+080313.18,J090826.82+080320.34,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.39,spec,3.168,spec,09:08:28.30,+08:03:13.18,137.11791666666664,8.053661111111111,09:08:26.82,+08:03:20.34,137.11174999999997,8.05565,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,23.1,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J091800.77+153621.46,J091800.70+153631.31,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.98,spec,2.958,spec,09:18:00.77,+15:36:21.46,139.5032083333333,15.60596111111111,09:18:00.70,+15:36:31.31,139.50291666666666,15.608697222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,9.9,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J093240.91+400905.65,J093243.02+400913.95,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.962,spec,3.13,spec,09:32:40.91,+40:09:05.65,143.17045833333333,40.15156944444444,09:32:43.02,+40:09:13.95,143.17925,40.153875,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,25.56,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J093836.78+100905.34,J093837.81+100922.00,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.504,spec,2.818,spec,09:38:36.78,+10:09:05.34,144.65324999999999,10.151483333333333,09:38:37.81,+10:09:22.00,144.65754166666665,10.15611111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,22.56,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J095503.57+614242.66,J095503.14+614247.33,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.739,spec,2.725,spec,09:55:03.57,+61:42:42.66,148.76487499999996,61.711850000000005,09:55:03.14,+61:42:47.33,148.7630833333333,61.713147222222226,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,5.58,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J095549.38+153838.11,J095549.80+153837.00,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,0.83,spec,2.9,spec,09:55:49.38,+15:38:38.11,148.95575,15.643919444444444,09:55:49.80,+15:38:37.00,148.95749999999995,15.643611111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,6.18,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J095629.72+243441.34,J095627.88+243436.98,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.979,spec,2.914,spec,09:56:29.72,+24:34:41.34,149.12383333333332,24.57815,09:56:27.88,+24:34:36.98,149.11616666666666,24.57693888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,25.5,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J100205.70+462411.82,J100202.89+462407.25,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,3.138,spec,2.76,spec,10:02:05.70,+46:24:11.82,150.52374999999998,46.403283333333334,10:02:02.89,+46:24:07.25,150.51204166666665,46.40201388888889,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,29.4,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J100253.37+341924.03,J100254.22+341928.47,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.418,spec,2.506,spec,10:02:53.37,+34:19:24.03,150.72237499999997,34.32334166666667,10:02:54.22,+34:19:28.47,150.72591666666665,34.324575,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,11.4,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J100903.16-142104.27,J100859.11-142114.19,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.033,spec,2.068,spec,10:09:03.16,-14:21:04.27,152.26316666666665,-14.351186111111112,10:08:59.11,-14:21:14.19,152.24629166666665,-14.353941666666666,J2000,Optical,ATLAS,J2000,Optical,ATLAS,-100.0,-100,-100,-100.0,-100,-100,59.7,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J101853.24-160727.80,J101853.10-160808.04,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.331,spec,2.953,spec,10:18:53.24,-16:07:27.80,154.72183333333334,-16.12438888888889,10:18:53.10,-16:08:08.04,154.72124999999997,-16.135566666666666,J2000,Optical,ATLAS,J2000,Optical,ATLAS,-100.0,-100,-100,-100.0,-100,-100,40.32,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J102947.32+120817.11,J102945.77+120824.53,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.82,spec,3.392,spec,10:29:47.32,+12:08:17.11,157.44716666666665,12.138086111111111,10:29:45.77,+12:08:24.53,157.4407083333333,12.140147222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,23.94,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J103109.37+375749.68,J103108.25+375801.19,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.752,spec,2.589,spec,10:31:09.37,+37:57:49.68,157.78904166666666,37.963800000000006,10:31:08.25,+37:58:01.19,157.78437499999998,37.966997222222226,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,17.52,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J103716.68+430915.57,J103716.86+430944.83,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.676,spec,3.286,spec,10:37:16.68,+43:09:15.57,159.31949999999998,43.154325,10:37:16.86,+43:09:44.83,159.32025,43.16245277777777,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,29.34,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J104314.33+143434.81,J104313.69+143435.73,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.98,spec,3.361,spec,10:43:14.33,+14:34:34.81,160.8097083333333,14.576336111111111,10:43:13.69,+14:34:35.73,160.80704166666666,14.576591666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,9.36,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J104339.12+010531.29,J104338.28+010507.77,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,3.24,spec,3.001,spec,10:43:39.12,+01:05:31.29,160.91299999999998,1.092025,10:43:38.28,+01:05:07.77,160.90949999999998,1.0854916666666665,J2000,Optical,SDSS,J2000,Optical,SDSS,-100.0,-100,-100,-100.0,-100,-100,26.7,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J105202.95-103803.70,J105203.23-103815.09,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.104,spec,2.194,spec,10:52:02.95,-10:38:03.70,163.01229166666664,-10.63436111111111,10:52:03.23,-10:38:15.09,163.01345833333335,-10.637525,J2000,Optical,ATLAS,J2000,Optical,ATLAS,-100.0,-100,-100,-100.0,-100,-100,12.120000000000001,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J105338.15-081623.66,J105336.09-081620.94,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,2.192,spec,2.294,spec,10:53:38.15,-08:16:23.66,163.4089583333333,-8.27323888888889,10:53:36.09,-08:16:20.94,163.400375,-8.272483333333334,J2000,Optical,ATLAS,J2000,Optical,ATLAS,-100.0,-100,-100,-100.0,-100,-100,30.72,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
Quasar Pair,J105354.90-100941.44,J105354.48-100931.71,Optical Colors / Mid-IR Colors / Optical Imaging / Mid-IR Imaging,Slit Optical Spectroscopy / Optical Spectroscopy,3.232,spec,3.248,spec,10:53:54.90,-10:09:41.44,163.47874999999996,-10.161511111111112,10:53:54.48,-10:09:31.71,163.47699999999998,-10.158808333333333,J2000,Optical,ATLAS,J2000,Optical,ATLAS,-100.0,-100,-100,-100.0,-100,-100,11.52,,Findlay+2018,2018ApJS..236...44F,https://doi.org/10.3847/1538-4365/aabee5,,,,
