System Type,Selection Method,Confirmation Method,Name1,z1,z1_type,RA1,Dec1,RA1_deg,Dec1_deg,Equinox1,Coordinate_waveband1,Coordinate_Source1,rmag1,Brightness1,Brightness_band1,Brightness_type1,Name2,z2,z2_type,RA2,Dec2,RA2_deg,Dec2_deg,Equinox2,rmag2,Coordinate_waveband2,Coordinate_Source2,Brightness2,Brightness_band2,Brightness_type2,dV,Sep,Sep(kpc),Paper(s),BibCode(s),DOI(s),Notes
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J014402.61-000708.9,0.0794,spec,01:44:02.61,-00:07:08.9,26.010875,-0.1191388888888888,J2000,Optical,SDSS,17.4,-99,-99,-99,J014405.76-000737.3,0.0794,spec,01:44:05.76,-00:07:37.3,26.024,-0.1270277777777777,J2000,17.54,Optical,SDSS,-99,-99,-99,3.0,55.12814339020118,82.6717136460474,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J015232.94-005745.9,0.0598,spec,01:52:32.94,-00:57:45.9,28.13725,-0.96275,J2000,Optical,SDSS,17.74,-99,-99,-99,J015233.06-005744.3,0.06,spec,01:52:33.06,-00:57:44.3,28.13775,-0.9623055555555556,J2000,16.27,Optical,SDSS,-99,-99,-99,69.0,2.408129088502033,2.782916097272131,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J015235.35-083236.6,0.0517,spec,01:52:35.35,-08:32:36.6,28.147291666666664,-8.5435,J2000,Optical,SDSS,16.49,-99,-99,-99,J015235.99-083138.9,0.0511,spec,01:52:35.99,-08:31:38.9,28.14995833333333,-8.527472222222222,J2000,14.87,Optical,SDSS,-99,-99,-99,157.0,58.47580525624682,58.98438985356426,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J015303.50+010123.0,0.0595,spec,01:53:03.50,+01:01:23.0,28.264583333333327,1.0230555555555556,J2000,Optical,SDSS,16.35,-99,-99,-99,J015308.29+010150.7,0.0602,spec,01:53:08.29,+01:01:50.7,28.284541666666662,1.0307499999999998,J2000,15.54,Optical,SDSS,-99,-99,-99,198.0,76.99385920402237,88.56162556420838,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J015343.54+001111.0,0.0806,spec,01:53:43.54,+00:11:11.0,28.431416666666664,0.1863888888888888,J2000,Optical,SDSS,15.87,-99,-99,-99,J015343.83+001101.8,0.0821,spec,01:53:43.83,+00:11:01.8,28.432625,0.1838333333333333,J2000,15.96,Optical,SDSS,-99,-99,-99,418.0,10.176556514038962,15.470110345944422,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J015806.03-093258.2,0.0777,spec,01:58:06.03,-09:32:58.2,29.525125,-9.5495,J2000,Optical,SDSS,17.07,-99,-99,-99,J015807.61-093328.9,0.0791,spec,01:58:07.61,-09:33:28.9,29.53170833333333,-9.55802777777778,J2000,17.2,Optical,SDSS,-99,-99,-99,393.0,38.5837673112074,56.73451739242656,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J015816.15-003121.1,0.0802,spec,01:58:16.15,-00:31:21.1,29.567291666666662,-0.5225277777777778,J2000,Optical,SDSS,16.71,-99,-99,-99,J015816.36-003118.9,0.0803,spec,01:58:16.36,-00:31:18.9,29.568166666666663,-0.5219166666666667,J2000,16.58,Optical,SDSS,-99,-99,-99,18.0,3.842092622568134,5.8143546570968,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J020101.49+000232.6,0.0788,spec,02:01:01.49,+00:02:32.6,30.256208333333326,0.0423888888888888,J2000,Optical,SDSS,17.11,-99,-99,-99,J020102.09+000152.6,0.0795,spec,02:01:02.09,+00:01:52.6,30.258708333333328,0.0312777777777777,J2000,17.01,Optical,SDSS,-99,-99,-99,197.0,40.99999958867253,61.06271176712209,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J020120.32+004821.1,0.1377,spec,02:01:20.32,+00:48:21.1,30.334666666666664,0.8058611111111111,J2000,Optical,SDSS,17.63,-99,-99,-99,J020120.43+004832.6,0.1373,spec,02:01:20.43,+00:48:32.6,30.335125,0.8090555555555556,J2000,19.5,Optical,SDSS,-99,-99,-99,106.0,11.61774329751752,28.268936966534525,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J020320.97+004006.3,0.0759,spec,02:03:20.97,+00:40:06.3,30.837375,0.6684166666666667,J2000,Optical,SDSS,15.75,-99,-99,-99,J020321.03+004005.1,0.076,spec,02:03:21.03,+00:40:05.1,30.837624999999992,0.6680833333333333,J2000,18.24,Optical,SDSS,-99,-99,-99,14.0,1.4999632732739578,2.159008115167585,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J020442.35-001749.4,0.1118,spec,02:04:42.35,-00:17:49.4,31.176458333333333,-0.2970555555555556,J2000,Optical,SDSS,17.2,-99,-99,-99,J020442.65-001746.0,0.1114,spec,02:04:42.65,-00:17:46.0,31.17770833333333,-0.2961111111111111,J2000,17.96,Optical,SDSS,-99,-99,-99,102.0,5.639987359262369,11.47335543185993,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J020733.93+133350.4,0.1318,spec,02:07:33.93,+13:33:50.4,31.891374999999996,13.564,J2000,Optical,SDSS,16.35,-99,-99,-99,J020734.06+133351.0,0.1319,spec,02:07:34.06,+13:33:51.0,31.89191666666666,13.564166666666669,J2000,19.39,Optical,SDSS,-99,-99,-99,21.0,1.9883010617717012,4.661556426174485,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J020838.64+000742.1,0.067,spec,02:08:38.64,+00:07:42.1,32.161,0.1283611111111111,J2000,Optical,SDSS,19.4,-99,-99,-99,J020838.89+000742.6,0.0672,spec,02:08:38.89,+00:07:42.6,32.16204166666666,0.1285,J2000,15.01,Optical,SDSS,-99,-99,-99,57.0,3.783177149313696,4.857120228809732,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J020918.15-005217.7,0.1198,spec,02:09:18.15,-00:52:17.7,32.325624999999995,-0.8715833333333334,J2000,Optical,SDSS,17.72,-99,-99,-99,J020918.86-005226.5,0.1202,spec,02:09:18.86,-00:52:26.5,32.32858333333333,-0.8740277777777778,J2000,17.26,Optical,SDSS,-99,-99,-99,90.0,13.814346956425258,29.840677397168,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J021242.19+002906.0,0.1491,spec,02:12:42.19,+00:29:06.0,33.17579166666667,0.485,J2000,Optical,SDSS,17.22,-99,-99,-99,J021242.27+002903.8,0.1502,spec,02:12:42.27,+00:29:03.8,33.176125,0.4843888888888888,J2000,17.48,Optical,SDSS,-99,-99,-99,298.0,2.5059722566607645,6.518862939977385,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J021510.90+005440.9,0.1219,spec,02:15:10.90,+00:54:40.9,33.79541666666666,0.9113611111111112,J2000,Optical,SDSS,19.09,-99,-99,-99,J021511.69+005419.3,0.1219,spec,02:15:11.69,+00:54:19.3,33.79870833333333,0.9053611111111112,J2000,17.04,Optical,SDSS,-99,-99,-99,4.0,24.636298589874364,54.02156925724181,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J022245.48+010202.4,0.0996,spec,02:22:45.48,+01:02:02.4,35.689499999999995,1.034,J2000,Optical,SDSS,16.35,-99,-99,-99,J022245.84+010230.1,0.0999,spec,02:22:45.84,+01:02:30.1,35.690999999999995,1.0416944444444445,J2000,16.49,Optical,SDSS,-99,-99,-99,87.0,28.221276251583188,51.86397295953278,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J022301.55-081852.5,0.0546,spec,02:23:01.55,-08:18:52.5,35.75645833333333,-8.314583333333333,J2000,Optical,SDSS,15.42,-99,-99,-99,J022304.33-081959.2,0.0547,spec,02:23:04.33,-08:19:59.2,35.76804166666666,-8.33311111111111,J2000,15.94,Optical,SDSS,-99,-99,-99,15.0,78.43045773074846,83.26433256279105,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J022531.29-082508.7,0.0549,spec,02:25:31.29,-08:25:08.7,36.380375,-8.419083333333333,J2000,Optical,SDSS,15.6,-99,-99,-99,J022536.71-082539.5,0.0546,spec,02:25:36.71,-08:25:39.5,36.40295833333332,-8.427638888888888,J2000,17.11,Optical,SDSS,-99,-99,-99,80.0,86.1190894048406,91.89662043425972,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J022554.47+011205.3,0.0741,spec,02:25:54.47,+01:12:05.3,36.47695833333332,1.2014722222222225,J2000,Optical,SDSS,16.42,-99,-99,-99,J022557.12+011112.1,0.0729,spec,02:25:57.12,+01:11:12.1,36.48799999999999,1.1866944444444445,J2000,15.47,Optical,SDSS,-99,-99,-99,335.0,66.40494195037316,93.51077901130438,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J023148.26-010925.2,0.0538,spec,02:31:48.26,-01:09:25.2,37.95108333333333,-1.1569999999999998,J2000,Optical,SDSS,14.88,-99,-99,-99,J023150.81-010823.1,0.0541,spec,02:31:50.81,-01:08:23.1,37.96170833333333,-1.13975,J2000,16.72,Optical,SDSS,-99,-99,-99,89.0,72.93068509120766,76.363281808412,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate / Binary AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios / Extreme Velocity Offsets / Radial Velocity Shifts,-99,J023149.26+011539.9,0.0221,spec,02:31:49.26,+01:15:39.9,37.95524999999999,1.2610833333333331,J2000,Optical,SDSS,14.12,-99,-99,-99,J023157.77+011447.4,0.022,spec,02:31:57.77,+01:14:47.4,37.99070833333333,1.2465000000000002,J2000,13.2,Optical,SDSS,-99,-99,-99,16.0,137.99627138863417,61.64370438215688,Liu+2011b ; Liu+2014 ; Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2011ApJ...737..101L ; 2014ApJ...789..140L ; 2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,https://doi.org/10.1088/0004-637X/737/2/101 ; https://doi.org/10.1088/0004-637X/789/2/140 ; doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J023211.78+001326.6,0.054,spec,02:32:11.78,+00:13:26.6,38.04908333333333,0.2240555555555555,J2000,Optical,SDSS,16.06,-99,-99,-99,J023211.84+001215.4,0.0556,spec,02:32:11.84,+00:12:15.4,38.04933333333332,0.2042777777777777,J2000,15.98,Optical,SDSS,-99,-99,-99,438.0,71.20568789552343,74.81657813882128,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J023324.60+001245.0,0.0538,spec,02:33:24.60,+00:12:45.0,38.35249999999999,0.2125,J2000,Optical,SDSS,16.73,-99,-99,-99,J023327.26+001238.4,0.0541,spec,02:33:27.26,+00:12:38.4,38.36358333333333,0.2106666666666666,J2000,14.5,Optical,SDSS,-99,-99,-99,66.0,40.44191253862433,42.34537438111129,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J023411.42-002736.9,0.1115,spec,02:34:11.42,-00:27:36.9,38.54758333333332,-0.46025,J2000,Optical,SDSS,17.15,-99,-99,-99,J023414.08-002736.3,0.1115,spec,02:34:14.08,-00:27:36.3,38.55866666666665,-0.4600833333333333,J2000,17.37,Optical,SDSS,-99,-99,-99,3.0,39.9032243254996,80.98448603347768,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate / Offset AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios / Velocity Offset Optical Spectroscopic Emission Lines,-99,J024035.65-083249.6,0.0375,spec,02:40:35.65,-08:32:49.6,40.14854166666666,-8.54711111111111,J2000,Optical,SDSS,14.3,-99,-99,-99,J024037.96-083200.1,0.0387,spec,02:40:37.96,-08:32:00.1,40.15816666666666,-8.53336111111111,J2000,13.82,Optical,SDSS,-99,-99,-99,337.0,60.20294569907583,44.79709235528885,Liu+2011b ; Comerford+2014,2011ApJ...737..101L ; 2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/737/2/101 ; https://doi.org/10.1088/0004-637X/789/2/112, AGN 1 selected as a offset AGN candidate.
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J024531.46-011525.7,0.1144,spec,02:45:31.46,-01:15:25.7,41.38108333333333,-1.2571388888888888,J2000,Optical,SDSS,18.71,-99,-99,-99,J024532.13-011515.7,0.1153,spec,02:45:32.13,-01:15:15.7,41.383875,-1.254361111111111,J2000,17.12,Optical,SDSS,-99,-99,-99,256.0,14.17582416747152,29.42112900999684,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J025014.56+000539.7,0.0282,spec,02:50:14.56,+00:05:39.7,42.56066666666666,0.0943611111111111,J2000,Optical,SDSS,15.66,-99,-99,-99,J025016.86+000531.1,0.028,spec,02:50:16.86,+00:05:31.1,42.57025,0.0919722222222222,J2000,13.89,Optical,SDSS,-99,-99,-99,43.0,35.55568664369451,20.118581146480874,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate / Offset AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios / Velocity Offset Optical Spectroscopic Emission Lines,-99,J025445.27+010259.5,0.1366,spec,02:54:45.27,+01:02:59.5,43.688625,1.0498611111111111,J2000,Optical,SDSS,17.52,-99,-99,-99,J025445.36+010308.5,0.1366,spec,02:54:45.36,+01:03:08.5,43.68899999999999,1.052361111111111,J2000,17.98,Optical,SDSS,-99,-99,-99,3.0,9.10065309209975,21.994451687241625,Liu+2011b ; Comerford+2014,2011ApJ...737..101L ; 2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/737/2/101 ; https://doi.org/10.1088/0004-637X/789/2/112, AGN 1 selected as a offset AGN candidate.
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J025855.30-064327.9,0.0295,spec,02:58:55.30,-06:43:27.9,44.73041666666666,-6.7244166666666665,J2000,Optical,SDSS,15.35,-99,-99,-99,J025900.15-064537.8,0.0294,spec,02:59:00.15,-06:45:37.8,44.750625,-6.7605,J2000,14.94,Optical,SDSS,-99,-99,-99,15.0,148.63922058794063,87.8448835317024,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J030526.94+005145.0,0.1178,spec,03:05:26.94,+00:51:45.0,46.36225,0.8624999999999999,J2000,Optical,SDSS,17.43,-99,-99,-99,J030527.11+005147.0,0.1182,spec,03:05:27.11,+00:51:47.0,46.36295833333333,0.8630555555555556,J2000,16.89,Optical,SDSS,-99,-99,-99,104.0,3.2405286067700465,6.89871365481417,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J031142.22+000853.4,0.0369,spec,03:11:42.22,+00:08:53.4,47.92591666666666,0.1481666666666666,J2000,Optical,SDSS,16.55,-99,-99,-99,J031149.89+000930.4,0.0378,spec,03:11:49.89,+00:09:30.4,47.957875,0.1584444444444444,J2000,14.49,Optical,SDSS,-99,-99,-99,244.0,120.85283488875253,88.55136807103985,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J031518.96-004038.1,0.1162,spec,03:15:18.96,-00:40:38.1,48.82899999999999,-0.6772499999999999,J2000,Optical,SDSS,15.75,-99,-99,-99,J031520.60-004048.6,0.1164,spec,03:15:20.60,-00:40:48.6,48.83583333333333,-0.6801666666666666,J2000,17.49,Optical,SDSS,-99,-99,-99,58.0,26.745562014907023,56.26703813883891,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J031710.96+000634.3,0.1159,spec,03:17:10.96,+00:06:34.3,49.295666666666655,0.1095277777777777,J2000,Optical,SDSS,16.35,-99,-99,-99,J031712.87+000647.0,0.1147,spec,03:17:12.87,+00:06:47.0,49.303625,0.1130555555555555,J2000,16.82,Optical,SDSS,-99,-99,-99,332.0,31.33862477568765,65.7820849357755,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,Optical Spectroscopy,J031722.06+004801.8,0.1572,spec,03:17:22.06,+00:48:01.8,49.34191666666666,0.8005,J2000,Optical,SDSS,19.25,-99,-99,-99,J031722.24+004800.9,0.1562,spec,03:17:22.24,+00:48:00.9,49.34266666666666,0.80025,J2000,17.18,Optical,SDSS,-99,-99,-99,270.0,2.8457999818514828,7.735062179986561,Liu+2011b ; Husemann+2020,2011ApJ...737..101L ; 2020A&A...639A.117H,https://doi.org/10.1088/0004-637X/737/2/101 ; https://doi.org/10.1051/0004-6361/202037988, .BPT ratios of secondary nucleus changes when viewed with MODS. Fiber spillover effects likely. MODS spectra show that both are still remain Seyfert/AGN pairs but the EQW of the Halpha lines are low and in the weak AGN regime on the WHAN diagram.
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J031734.35-001551.5,0.1417,spec,03:17:34.35,-00:15:51.5,49.39312499999999,-0.2643055555555555,J2000,Optical,SDSS,17.58,-99,-99,-99,J031734.63-001548.0,0.1418,spec,03:17:34.63,-00:15:48.0,49.39429166666666,-0.2633333333333333,J2000,18.23,Optical,SDSS,-99,-99,-99,31.0,5.467140569470486,13.628160796754996,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J031910.25+005852.6,0.0374,spec,03:19:10.25,+00:58:52.6,49.79270833333332,0.9812777777777778,J2000,Optical,SDSS,15.22,-99,-99,-99,J031913.09+005724.9,0.0377,spec,03:19:13.09,+00:57:24.9,49.80454166666666,0.9569166666666666,J2000,15.47,Optical,SDSS,-99,-99,-99,107.0,97.49631199843142,72.3623185151143,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J032015.52+412355.1,0.0224,spec,03:20:15.52,+41:23:55.1,50.06466666666666,41.39863888888889,J2000,Optical,SDSS,13.53,-99,-99,-99,J032020.97+412225.5,0.0237,spec,03:20:20.97,+41:22:25.5,50.087375,41.37375,J2000,14.76,Optical,SDSS,-99,-99,-99,373.0,108.58219698318094,49.14491155327128,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios ; Integral Field Unit Optical Spectroscopy,-99,J032033.21-002024.0,0.03828,spec,03:20:33.21,-00:20:24.0,50.138375,-0.3399999999999999,J2000,Optical,SDSS,14.2,-99,-99,-99,J032033.65-002021.2,0.03788,spec,03:20:33.65,-00:20:21.2,50.14020833333333,-0.3392222222222222,J2000,18.49,Optical,SDSS,-99,-99,-99,115.21269609335596,7.169272599950616,5.443270003433142,Fu+2018,2018ApJ...856...93F,https://doi.org/ 10.3847/1538-4357/aab364, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J032216.83+010338.5,0.2145,spec,03:22:16.83,+01:03:38.5,50.570125,1.0606944444444444,J2000,Optical,SDSS,19.52,-99,-99,-99,J032218.08+010334.1,0.2138,spec,03:22:18.08,+01:03:34.1,50.575333333333326,1.0594722222222224,J2000,17.94,Optical,SDSS,-99,-99,-99,182.0,19.25622408877305,67.08820330544975,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J032224.28+421721.7,0.051,spec,03:22:24.28,+42:17:21.7,50.60116666666666,42.28936111111111,J2000,Optical,SDSS,15.63,-99,-99,-99,J032227.88+421626.4,0.0516,spec,03:22:27.88,+42:16:26.4,50.616166666666665,42.274,J2000,15.97,Optical,SDSS,-99,-99,-99,152.0,68.22190310796005,67.93977609210629,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J032259.32+002141.1,0.0521,spec,03:22:59.32,+00:21:41.1,50.747166666666665,0.3614166666666666,J2000,Optical,SDSS,16.9,-99,-99,-99,J032305.28+002115.4,0.0523,spec,03:23:05.28,+00:21:15.4,50.77199999999999,0.3542777777777777,J2000,14.88,Optical,SDSS,-99,-99,-99,59.0,93.01902079867158,94.50924981106547,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J032345.63+000026.8,0.0361,spec,03:23:45.63,+00:00:26.8,50.940125,0.0074444444444444,J2000,Optical,SDSS,15.14,-99,-99,-99,J032346.35+000149.9,0.0357,spec,03:23:46.35,+00:01:49.9,50.943125,0.0305277777777777,J2000,14.49,Optical,SDSS,-99,-99,-99,121.0,83.79886625494728,60.12742482930536,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,-99,J032512.84+003711.6,0.1502,spec,03:25:12.84,+00:37:11.6,51.30349999999999,0.6198888888888889,J2000,Optical,SDSS,17.04,-99,-99,-99,J032513.30+003733.3,0.1483,spec,03:25:13.30,+00:37:33.3,51.30541666666666,0.6259166666666667,J2000,17.92,Optical,SDSS,-99,-99,-99,508.0,22.77047151385925,59.59745227562957,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, 
