RA1,Dec1,Name1,Name2,z1,z2,z1_type,z2_type,RA1_deg,Dec1_deg,RA2,Dec2,RA2_deg,Dec2_deg,Equinox1,Coordinate_waveband1,Coordinate_Source1,System Type,Brightness1,Brightness_band1,Brightness_type1,Brightness2,Brightness_band2,Brightness_type2,Sep,dV,Selection Method,Confirmation Method,Paper(s),BibCode(s),DOI(s),RA,Dec,Notes
22:20:49.45,-09:29:15.9,J222049.45-092915.9,-99,0.084067,-99,spec,-99,335.20604166666664,-9.487749999999998,22:20:49.45,-09:29:15.9,335.20604166666664,-9.487749999999998,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-71.9,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,22:20:49.45,-09:29:15.9,
22:30:00.16,+00:14:47.1,J223000.16+001447.1,-99,0.128905,-99,spec,-99,337.50066666666663,0.24641666666666667,22:30:00.16,+00:14:47.1,337.50066666666663,0.24641666666666667,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,130.4,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,22:30:00.16,+00:14:47.1,
22:52:00.49,+00:21:49.4,J225200.49+002149.4,-99,0.053831,-99,spec,-99,343.0020416666666,0.3637222222222222,22:52:00.49,+00:21:49.4,343.0020416666666,0.3637222222222222,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,61.9,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,22:52:00.49,+00:21:49.4,
22:55:29.26,+14:39:29.7,J225529.26+143929.7,-99,0.087734,-99,spec,-99,343.8719166666666,14.65825,22:55:29.26,+14:39:29.7,343.8719166666666,14.65825,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,68.4,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,22:55:29.26,+14:39:29.7,
23:19:16.06,+15:25:22.6,J231916.06+152522.6,-99,0.092701,-99,spec,-99,349.81691666666666,15.422944444444443,23:19:16.06,+15:25:22.6,349.81691666666666,15.422944444444443,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,74.0,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,23:19:16.06,+15:25:22.6,
23:23:28.01,+14:05:30.2,J232328.01+140530.2,-99,0.041421,-99,spec,-99,350.8667083333333,14.091722222222224,23:23:28.01,+14:05:30.2,350.8667083333333,14.091722222222224,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-53.0,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,23:23:28.01,+14:05:30.2,
23:26:37.22,-01:14:35.0,J232637.22-011435.0,-99,0.197452,-99,spec,-99,351.65508333333327,-1.2430555555555556,23:26:37.22,-01:14:35.0,351.65508333333327,-1.2430555555555556,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-114.4,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,23:26:37.22,-01:14:35.0,
23:27:09.32,+13:45:06.5,J232709.32+134506.5,-99,0.118066,-99,spec,-99,351.78883333333323,13.751805555555556,23:27:09.32,+13:45:06.5,351.78883333333323,13.751805555555556,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-67.3,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,23:27:09.32,+13:45:06.5,
23:27:25.23,-10:54:30.6,J232725.23-105430.6,-99,0.051741,-99,spec,-99,351.855125,-10.9085,23:27:25.23,-10:54:30.6,351.855125,-10.9085,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,51.0,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,23:27:25.23,-10:54:30.6,
23:27:49.71,+15:07:09.1,J232749.71+150709.1,-99,0.041896,-99,spec,-99,351.95712499999996,15.119194444444444,23:27:49.71,+15:07:09.1,351.95712499999996,15.119194444444444,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-66.7,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,23:27:49.71,+15:07:09.1,
23:41:52.63,-08:38:53.3,J234152.63-083853.3,-99,0.034304,-99,spec,-99,355.46929166666666,-8.648138888888889,23:41:52.63,-08:38:53.3,355.46929166666666,-8.648138888888889,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,107.9,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,23:41:52.63,-08:38:53.3,
23:42:09.03,-10:22:45.2,J234209.03-102245.2,-99,0.087884,-99,spec,-99,355.537625,-10.379222222222223,23:42:09.03,-10:22:45.2,355.537625,-10.379222222222223,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-49.5,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,23:42:09.03,-10:22:45.2,
23:53:29.69,-00:55:09.8,J235329.69-005509.8,-99,0.099267,-99,spec,-99,358.3737083333333,-0.9193888888888888,23:53:29.69,-00:55:09.8,358.3737083333333,-0.9193888888888888,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-91.4,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,23:53:29.69,-00:55:09.8,
23:56:26.51,-11:05:09.2,J235626.51-110509.2,-99,0.043724,-99,spec,-99,359.1104583333333,-11.08588888888889,23:56:26.51,-11:05:09.2,359.1104583333333,-11.08588888888889,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-70.7,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,23:56:26.51,-11:05:09.2,
23:57:44.09,-00:10:29.7,J235744.09-001029.7,-99,0.075807,-99,spec,-99,359.43370833333324,-0.17491666666666666,23:57:44.09,-00:10:29.7,359.43370833333324,-0.17491666666666666,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,119.2,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,23:57:44.09,-00:10:29.7,
