System Type 1: Dual AGNs,ST1 Num AGNs,ST1 Confidence Flag,System Type 2: Binary AGNs,ST2 Num AGNs,ST2 Confidence Flag,System Type 3: Recoiling AGNs,ST3 Num AGNs,ST3 Confidence Flag,Literature Name,Selection Method,Analysis Method,Confirmation Method,Name1,z1,z1_type,RA1,Dec1,Coordinate_waveband1,Coordinate_Source1,Equinox1,Name2,z2,z2_type,RA2,Dec2,Equinox2,Coordinate_waveband2,Coordinate_Source2,Sep,Sep(kpc),dV,Paper(s),BibCode(s),DOI(s)
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,SDSS J100117.99+042802.5,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100118.00+042802.5,0.0814,spec,10:01:18.00,+04:28:02.5,Optical,SDSS,J2000,J100119.91+042850.2,0.0828,spec,10:01:19.91,+04:28:50.2,J2000,Optical,SDSS,55.59782176544636,86.60373922514752,-386.8402410403656,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10013367+0337310,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100133.68+033731.2,0.0437,spec,10:01:33.68,+03:37:31.2,Optical,SDSS,J2000,J100135.81+033647.8,0.0427,spec,10:01:35.81,+03:36:47.8,J2000,Optical,SDSS,53.8543833494332,46.35475331582813,286.61803231673497,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10014047+0954315,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100140.47+095431.6,0.0564,spec,10:01:40.47,+09:54:31.6,Optical,SDSS,J2000,J100142.28+095558.1,0.0568,spec,10:01:42.28,+09:55:58.1,J2000,Optical,SDSS,90.54000624451156,99.7339355461004,-113.19325734887354,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10021020+1118385,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100210.20+111838.6,0.1369,spec,10:02:10.20,+11:18:38.6,Optical,SDSS,J2000,J100211.80+111847.2,0.1366,spec,10:02:11.80,+11:18:47.2,J2000,Optical,SDSS,25.055907109066634,60.66765523304259,78.90916950792004,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10021289+1119149,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100212.89+111915.2,0.0552,spec,10:02:12.89,+11:19:15.2,Optical,SDSS,J2000,J100213.52+111911.0,0.055,spec,10:02:13.52,+11:19:11.0,J2000,Optical,SDSS,10.173572007987534,10.911551114513278,56.67709170961361,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10021736+1025289,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100217.37+102529.0,0.0599,spec,10:02:17.37,+10:25:29.0,Optical,SDSS,J2000,J100219.98+102627.1,0.0601,spec,10:02:19.98,+10:26:27.1,J2000,Optical,SDSS,69.69988120304424,80.92306894644415,-56.41509383752764,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,MCG+06-22-058,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100230.89+324252.4,0.049,spec,10:02:30.89,+32:42:52.4,Optical,SDSS,J2000,J100236.54+324224.3,0.0505,spec,10:02:36.54,+32:42:24.3,J2000,Optical,SDSS,76.64631951448793,75.62577975979188,-427.2443639577013,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10025939+3004523,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100259.39+300452.6,0.0808,spec,10:02:59.39,+30:04:52.6,Optical,SDSS,J2000,J100303.43+300459.4,0.081,spec,10:03:03.43,+30:04:59.4,J2000,Optical,SDSS,52.87667021322859,80.74300154344387,-55.32426634116721,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10031700+1834159,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100316.98+183416.1,0.079,spec,10:03:16.98,+18:34:16.1,Optical,SDSS,J2000,J100318.36+183420.3,0.0781,spec,10:03:18.36,+18:34:20.3,J2000,Optical,SDSS,20.06652256732989,29.95464876820725,249.5016022952406,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10040450+5008070,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100404.51+500807.0,0.0668,spec,10:04:04.51,+50:08:07.0,Optical,SDSS,J2000,J100408.18+500830.7,0.0667,spec,10:04:08.18,+50:08:30.7,J2000,Optical,SDSS,42.50418596833933,54.41984551718166,28.02906016810661,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate ; Dual SMBH Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASX J10044768+4643096,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy', 'Velocity Offset Narrow Spectroscopic Emission Lines']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy', 'Velocity Offset Narrow Spectroscopic Emission Lines']}",{},J100447.68+464309.7,0.0242,spec,10:04:47.68,+46:43:09.7,Optical,SDSS,J2000,J100452.02+464124.1,0.0237,spec,10:04:52.02,+46:41:24.1,J2000,Optical,SDSS,114.6488014603741,55.93895338708618,146.00321411026206,Liu+2011b ; Comerford+2014,2011ApJ...737..101L ; 2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/737/2/101 ; https://doi.org/10.1088/0004-637X/789/2/112
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10045172+5435310,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100451.72+543530.5,0.0463,spec,10:04:51.72,+54:35:30.5,Optical,SDSS,J2000,J100451.83+543404.4,0.047,spec,10:04:51.83,+54:34:04.4,J2000,Optical,SDSS,86.10531043218103,79.39933537525532,-199.97131476166945,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN,2,1.0,-99,-99,-99.0,-99,-99,-99.0,SDSS J100602.13+071130.9,"{'Optical': ['Double-Peaked Spectroscopic Emission Lines', 'Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Double-Peaked Spectroscopic Emission Lines', 'Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{'Radio': ['Imaging']},J100602.14+071131.0,0.1218,spec,10:06:02.14,+07:11:31.0,Optical,SDSS,J2000,J100602.51+071131.8,0.1205,spec,10:06:02.51,+07:11:31.8,J2000,Optical,SDSS,5.564144407138366,12.192222943046822,346.69747076543734,Liu+2011b ; Ge+2012 ; Rubinur+2019,2011ApJ...737..101L ; 2012ApJS..201...31G ; 2019MNRAS.484.4933R,https://doi.org/10.1088/0004-637X/737/2/101 ; https://doi:10.1088/0067-0049/201/2/31 ; https://doi.org/10.1093/mnras/stz334
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10063111+2315231,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100631.09+231523.2,0.0416,spec,10:06:31.09,+23:15:23.2,Optical,SDSS,J2000,J100633.44+231420.8,0.0418,spec,10:06:33.44,+23:14:20.8,J2000,Optical,SDSS,70.30460856175098,58.01414251819641,-57.40616247377058,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASX J10072039+5620034,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100720.39+562003.8,0.1304,spec,10:07:20.39,+56:20:03.8,Optical,SDSS,J2000,J100720.56+562002.9,0.13,spec,10:07:20.56,+56:20:02.9,J2000,Optical,SDSS,1.6757746633713366,3.8932418352385016,105.82197509715267,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2dFGRS TGN421Z026,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100749.77+005252.6,0.1215,spec,10:07:49.77,+00:52:52.6,Optical,SDSS,J2000,J100751.33+005305.9,0.1221,spec,10:07:51.33,+00:53:05.9,J2000,Optical,SDSS,26.91319237919917,59.09769645489434,-159.92154320720172,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10075303+3950318,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100753.05+395031.9,0.064,spec,10:07:53.05,+39:50:31.9,Optical,SDSS,J2000,J100755.07+394926.4,0.0633,spec,10:07:55.07,+39:49:26.4,J2000,Optical,SDSS,69.50999722601686,85.5465447300246,196.7752337117878,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10082398+3750391,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100823.97+375039.2,0.0531,spec,10:08:23.97,+37:50:39.2,Optical,SDSS,J2000,J100828.06+375011.1,0.054,spec,10:08:28.06,+37:50:11.1,J2000,Optical,SDSS,56.00863906660058,58.84887633307735,-255.4220975805949,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,SDSS J100827.34+202207.1,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100827.34+202207.2,0.1484,spec,10:08:27.34,+20:22:07.2,Optical,SDSS,J2000,J100827.65+202209.3,0.1479,spec,10:08:27.65,+20:22:09.3,J2000,Optical,SDSS,4.838694303672436,12.5377293520471,130.2094612307369,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10085781+0749102,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100857.82+074910.3,0.0629,spec,10:08:57.82,+07:49:10.3,Optical,SDSS,J2000,J100859.74+074842.9,0.0633,spec,10:08:59.74,+07:48:42.9,J2000,Optical,SDSS,39.55833049485872,48.19187390922394,-112.50117182489916,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10094175+1934141,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J100941.74+193414.0,0.052,spec,10:09:41.74,+19:34:14.0,Optical,SDSS,J2000,J100944.43+193411.7,0.0516,spec,10:09:44.43,+19:34:11.7,J2000,Optical,SDSS,38.08855132095685,38.62904749635543,113.70982665486824,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10100743+4248379,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101007.43+424838.0,0.0738,spec,10:10:07.43,+42:48:38.0,Optical,SDSS,J2000,J101007.96+424741.0,0.0732,spec,10:10:07.96,+42:47:41.0,J2000,Optical,SDSS,57.29766805067147,80.38746634027073,167.1168942611172,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASX J10101037+5433141,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101010.33+543314.0,0.0457,spec,10:10:10.33,+54:33:14.0,Optical,SDSS,J2000,J101017.48+543330.2,0.0464,spec,10:10:17.48,+54:33:30.2,J2000,Optical,SDSS,64.27001223400417,58.549709536237785,-200.0860155522928,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10105589+2156105,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101055.90+215611.1,0.1131,spec,10:10:55.90,+21:56:11.1,Optical,SDSS,J2000,J101057.10+215554.2,0.1128,spec,10:10:57.10,+21:55:54.2,J2000,Optical,SDSS,23.75714054774609,48.81848211575624,80.59661114210829,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10120617+4727075,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101206.17+472707.2,0.1243,spec,10:12:06.17,+47:27:07.2,Optical,SDSS,J2000,J101207.97+472715.5,0.1245,spec,10:12:07.97,+47:27:15.5,J2000,Optical,SDSS,20.05531260384424,44.78257739589891,-53.18391989238458,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10131304+2008560,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101313.08+200855.8,0.0288,spec,10:13:13.08,+20:08:55.8,Optical,SDSS,J2000,J101313.19+200946.2,0.0286,spec,10:13:13.19,+20:09:46.2,J2000,Optical,SDSS,50.423796494788455,29.117503827320785,58.13162188673939,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASX J10131490+3750403,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101314.87+375040.6,0.1075,spec,10:13:14.87,+37:50:40.6,Optical,SDSS,J2000,J101317.79+375032.9,0.1074,spec,10:13:17.79,+37:50:32.9,J2000,Optical,SDSS,35.4350946051004,69.65352199759883,26.998961523357977,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,NGC  3161,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101359.19+383925.9,0.021,spec,10:13:59.19,+38:39:25.9,Optical,SDSS,J2000,J101414.66+383927.3,0.0205,spec,10:14:14.66,+38:39:27.3,J2000,Optical,SDSS,181.2121325322801,77.02155807616985,146.4609268011348,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10143428+2632356,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101434.28+263236.0,0.08,spec,10:14:34.28,+26:32:36.0,Optical,SDSS,J2000,J101434.38+263249.7,0.0809,spec,10:14:34.38,+26:32:49.7,J2000,Optical,SDSS,13.765559281992966,20.996581276434803,-249.06284725822883,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10154555+1436344,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101545.59+143634.5,0.0533,spec,10:15:45.59,+14:36:34.5,Optical,SDSS,J2000,J101547.55+143753.2,0.0528,spec,10:15:47.55,+14:37:53.2,J2000,Optical,SDSS,83.68379996328893,86.85948042124643,141.9685594928544,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10154749+2058319,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101547.49+205832.2,0.038,spec,10:15:47.49,+20:58:32.2,Optical,SDSS,J2000,J101547.79+205810.7,0.0382,spec,10:15:47.79,+20:58:10.7,J2000,Optical,SDSS,21.90675265346237,16.591254140703295,-57.60523980838001,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10170966+2937316,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101709.66+293731.8,0.0782,spec,10:17:09.66,+29:37:31.8,Optical,SDSS,J2000,J101712.76+293821.0,0.0779,spec,10:17:12.76,+29:38:21.0,J2000,Optical,SDSS,63.67337641036978,94.17458412707909,83.20578661788304,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10174067+2047443,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101740.68+204744.2,0.1089,spec,10:17:40.68,+20:47:44.2,Optical,SDSS,J2000,J101741.20+204734.1,0.1086,spec,10:17:41.20,+20:47:34.1,J2000,Optical,SDSS,12.457210784620568,24.76597605424597,80.90191509196022,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10183115+5127442,"{'Optical': ['Double-Peaked Spectroscopic Emission Lines', 'Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Double-Peaked Spectroscopic Emission Lines', 'Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101831.15+512744.2,0.0749,spec,10:18:31.15,+51:27:44.2,Optical,SDSS,J2000,J101835.77+512753.1,0.0729,spec,10:18:35.77,+51:27:53.1,J2000,Optical,SDSS,44.08256670024621,62.68832332939097,556.8483857630347,Liu+2011b ; Liu+2010a ; Ge+2012 ; Nevin+2016,2011ApJ...737..101L ; 2010ApJ...708..427L ; 2012ApJS..201...31G ; 2016ApJ...832...67N,https://doi.org/10.1088/0004-637X/737/2/101 ; https://doi.org/10.1088/0004-637X/708/1/427 ; https://doi:10.1088/0067-0049/201/2/31 ; https://doi.org/10.3847/0004-637X/832/1/67
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10183974+1047149,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101839.74+104714.8,0.0508,spec,10:18:39.74,+10:47:14.8,Optical,SDSS,J2000,J101839.88+104645.6,0.0513,spec,10:18:39.88,+10:46:45.6,J2000,Optical,SDSS,29.27277963332924,29.312794755219603,-142.23870561997632,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASX J10191319+4832413,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101913.20+483241.2,0.0628,spec,10:19:13.20,+48:32:41.2,Optical,SDSS,J2000,J101913.64+483212.4,0.0617,spec,10:19:13.64,+48:32:12.4,J2000,Optical,SDSS,29.129622678594263,35.22748952173758,309.6257112986074,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,SDSS J101920.81+490701.0,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101920.83+490701.2,0.054,spec,10:19:20.83,+49:07:01.2,Optical,SDSS,J2000,J101921.10+490703.2,0.0543,spec,10:19:21.10,+49:07:03.2,J2000,Optical,SDSS,3.320635330430716,3.50716745839139,-85.0922527000775,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10193026+0248084,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101930.26+024808.5,0.0462,spec,10:19:30.26,+02:48:08.5,Optical,SDSS,J2000,J101933.76+024705.4,0.0468,spec,10:19:33.76,+02:47:05.4,J2000,Optical,SDSS,82.0445778902976,75.35080562936606,-171.42855734061413,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MASS J10194225+3727523,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101942.23+372752.7,0.0929,spec,10:19:42.23,+37:27:52.7,Optical,SDSS,J2000,J101942.54+372828.3,0.0939,spec,10:19:42.54,+37:28:28.3,J2000,Optical,SDSS,35.79078782810744,62.418479302440325,-273.4588782468553,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,2MFGC 7999,"{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},J101945.78+635758.3,0.0418,spec,10:19:45.78,+63:57:58.3,Optical,SDSS,J2000,J101952.82+635705.4,0.0411,spec,10:19:52.82,+63:57:05.4,J2000,Optical,SDSS,70.33970090985808,58.04310011466172,200.969779020693,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
