|plate|fiber|  mjd|     z|  amp1|      vel1|  sig1|     amp2|      vel2|  sig2|  amp3|      vel3|  sig3|  amp4|  vel4|  sig4|  fwhm|  fwqm|    w50|    w80|    w90|     relasym|  r9050|  dp|
| long| long| long|double|double|    double|double|   double|    double|double|double|    double|double|double|double|double|double|double| double| double| double|      double| double|long|
|     |     |     |      |      |          |      |         |          |      |      |          |      |      |      |      |      |      |       |       |       |            |       |    |
| null| null| null|  null|  null|      null|  null|     null|      null|  null|  null|      null|  null|  null|  null|  null|  null|  null|   null|   null|   null|        null|   null|null|
  6418   155 56354 0.4525  6.483     -59.55  480.4      5.69      157.7  213.8  9.448      42.63  127.9    0.0    0.0    0.1  479.0  891.2   405.8   954.4  1315.6    -0.137017 3.24199    0 
  6418   351 56354 0.4161  10.32      -12.9  282.3     25.65     -83.98  123.5  13.88      179.4  126.8    0.0    0.0    0.1  496.1  684.6   291.8   547.7   713.0    0.0434278 2.44345    0 
  6419   497 56331 0.7129  6.917     -11.96  301.3     1.178     -459.8 1250.0  14.96     -38.32  126.2    0.0   -0.0    0.1  382.8  631.3   372.1  1281.8  2295.7    -0.332378 6.16958    0 
  6421   259 56274 0.6294  25.51      9.125  215.6     9.071     -127.6  116.5  4.004     -90.97  495.8    0.0   -0.0    0.1  516.2  752.9   330.0   670.1   949.3   -0.0247551 2.87667    0 
  6421   278 56274 0.6623   2.58     -34.49  375.4     11.71     -38.92  165.1    0.0       -0.0    0.1    0.0   -0.0    0.1  432.8  640.9   280.6   579.0   821.4   0.00589238  2.9273    0 
  6421   908 56274 0.5227  5.699      7.379  503.4     26.49     -178.1  130.6  28.81      97.91  126.7    0.0   -0.0    0.1  572.7  745.2   342.5   654.0   969.9    0.0501701 2.83182    0 
  6422   149 56328 0.4837  9.702     -10.94  168.8     5.067     -90.93  352.7    0.0       -0.0    0.1    0.0   -0.0    0.1  491.3  761.9   327.6   684.0   940.2   -0.0940225 2.86996    0 
  6422   153 56328 0.5765  4.142      29.24  920.7     10.94      253.8  127.8  19.43      168.1  396.4    0.0    0.0    0.1  727.5 1281.3   593.7  1317.9  1910.0    -0.109215 3.21711    0 
  6423    55 56313 0.4879  16.27      215.5  286.0     38.68     -173.8  114.4  17.97     -190.0  374.8    0.0   -0.0    0.1  426.0  921.1   419.7   873.6  1172.6    0.0840866  2.7939    0 
  6423   309 56313 0.5404  8.443     -16.92  594.8     41.07      12.06  233.1    0.0        0.0    0.1    0.0    0.0    0.1  611.8  911.3   410.1   872.3  1287.4   -0.0300202 3.13923    0 
  6423   325 56313 0.6319  6.218      222.2  288.1     24.35      -96.2  186.4   4.11     -50.53  504.3    0.0   -0.0    0.1  538.2  863.6   376.9   796.2  1098.5     0.118343 2.91457    0 
  6423   651 56313 0.6487  9.121     -31.83  273.6     18.69      86.98  121.2  1.419     -531.6  749.3    0.0    0.0    0.1  370.0  634.4   343.0   842.2  1369.2    -0.465878 3.99184    0 
  6423   954 56313 0.3854  7.872      38.61  272.1     21.23      2.311  93.15  2.152     -148.0  596.6    0.0    0.0    0.1  283.1  494.4   268.0   749.0  1151.9    -0.127841 4.29813    0 
  6424   477 56272 0.3819  6.402     -104.7  588.0     90.06     -19.92  267.8    0.0       -0.0    0.1    0.0   -0.0    0.1  653.8  937.7   393.6   770.4  1028.3   -0.0276573 2.61255    0 
  6424   730 56272 0.9413  1.081     -585.9  241.0     5.148      266.3  297.2    0.0        0.0    0.1    0.0    0.0    0.1  713.3 1099.6  503.93  1109.7  1417.7    -0.252733 2.81329    0 
  6425   261 56298 0.5517  7.835     -112.0  353.8     11.77      162.9  116.2  16.22      -6.39  157.5    0.0    0.0    0.1  481.3  713.9   319.0   651.8   888.8     -0.22365 2.78621    0 
  6426    19 56334 0.6166  5.898     -143.2  438.6     66.15      63.39  163.8  10.18     -193.2  146.2    0.0    0.0    0.1  442.2  648.3   280.7   567.2   787.2    -0.162144 2.80442    0 
  6426   443 56334   0.39  13.43     -96.76  416.7     27.19      44.32  231.2  4.478     -46.44  58.28    0.0   -0.0    0.1  606.5  941.4   401.5   822.4  1108.6    -0.100765 2.76115    0 
  6427   171 56328 0.5344   4.34     -338.8 1155.0     9.928      18.22  181.3  6.434      302.7  418.6    0.0    0.0    0.1  752.4 1512.4   883.6  2236.9  3082.0    -0.220798   3.488    0 
  6431   612 56311 0.4657  11.87     -237.0  576.1     11.66      479.5  148.0  12.64      36.36  185.8    0.0    0.0    0.1 1049.0 1647.8   716.4  1369.3  1723.2    -0.209249 2.40536    2 
  6431   721 56311 0.4859  5.594     -58.84  789.7     20.06       29.9  126.4  12.64     -97.27  285.8    0.0   -0.0    0.1  460.7  859.7   460.0  1198.4  1863.2   -0.0364963 4.05043    0 
  6431   846 56311 0.4714  42.91      27.75  146.7     106.9      16.02  86.98  4.528     -10.56  341.7    0.0    0.0    0.1  237.9  352.6  153.55   315.6   445.1   0.00202202 2.89873    0 
  6432   974 56309 0.6857  8.414     -135.0  285.3     16.65     -107.1  147.2    0.0       -0.0    0.1    0.0   -0.0    0.1  417.8  631.1  268.09   547.2   748.2   -0.0376905 2.79085    0 
  6433   218 56339 0.6005  1.282     -123.3  556.5     18.49      19.34  160.0    0.0        0.0    0.1    0.0    0.0    0.1  393.1  567.8   257.5   542.2   853.8    -0.174209 3.31573    0 
  6433   461 56339 0.4688  7.693     -21.12  185.6     2.962     -13.19  396.5    0.0       -0.0    0.1    0.0   -0.0    0.1  515.8  781.2   339.1   705.7   989.2   0.00934088 2.91713    0 
  6433   517 56339 0.4803  15.35     -5.019  250.3       0.0       -0.0    0.1    0.0       -0.0    0.1    0.0   -0.0    0.1  589.4  833.6   337.6   641.5   823.4  4.61501e-05 2.43898    0 
  6433   761 56339 0.4993  1.467     -608.7  811.3     5.863     -97.33  248.3  3.437      252.8  428.1    0.0   -0.0    0.1  820.1 1343.6   624.0  1522.7  2162.7    -0.217173 3.46587    0 
  6434    39 56362 0.5387  4.135     -6.355  618.1     11.35     -131.6  135.8  26.31      168.5  304.3    0.0    0.0    0.1  809.0 1104.8   481.1   911.1  1239.4    0.0106665 2.57618    0 
  6434   716 56362 0.5223  27.09     -377.1  184.0     37.89      151.0  172.5  11.27      73.78  565.2    0.0   -0.0    0.1  923.2 1185.1   571.3  1007.1  1352.4    0.0179474 2.36723    2 
  6435    64 56341 0.4695  17.21      102.6  101.6     14.39     -132.2  86.85  12.19     -16.04  253.6    0.0   -0.0    0.1  482.6  635.7   277.5   504.9   670.9     -0.02897 2.41766    2 
  6436   320 56363 0.3609  8.682     -55.09  361.5     21.36  0.0008757  191.6  8.954     -1.701  75.66    0.0   -0.0    0.1  414.2  691.0   299.7   641.3   885.3   -0.0621258 2.95395    0 
  6436   659 56363 0.4882  26.27     -10.45  172.2       0.0       -0.0    0.1    0.0       -0.0    0.1    0.0   -0.0    0.1  405.5  573.5   232.3   441.4   566.5          0.0 2.43866    0 
  6440   431 56370 0.4977  4.829     -163.2   84.5     9.504     -2.842  195.9    0.0       -0.0    0.1    0.0   -0.0    0.1  449.0  622.6   265.0   485.6   618.3     0.125311 2.33321    1 
  6440   977 56370 0.5115  37.15     -18.11  254.9     9.712      255.2  83.59   34.8     -231.2  95.81    0.0   -0.0    0.1  604.8  791.0   369.1   632.0   780.6     0.172713 2.11487    1 
  6441   526 56364 0.8609  4.546     -137.0  656.7     15.74      66.39  236.9   30.2     -21.56  87.33    0.0    0.0    0.1  291.4  566.0   306.3   875.2  1379.1    -0.152908 4.50245    0 
  6442   670 56369 0.8013  1.861     -222.9  821.9      6.38      304.4  278.8    0.0        0.0    0.1    0.0    0.0    0.1  765.1 1262.0   673.0  1574.0  2130.2    -0.338184 3.16523    0 
  6442   741 56369 0.4884   3.09     -78.69  595.7     13.44     -10.72  177.4    0.0       -0.0    0.1    0.0   -0.0    0.1  478.3  734.7   368.9   916.8  1432.1   -0.0768661 3.88208    0 
  6442   876 56369  0.507  8.667       71.7  463.0     19.25     -171.8  115.4  20.37      89.02  152.7    0.0    0.0    0.1  591.4  817.5   376.7   762.7  1109.7      0.12946 2.94585    0 
  6443   115 56367  0.514  6.202    -0.4665  222.2     0.888    -1279.0  208.7  3.429      152.3  658.6    0.0    0.0    0.1  696.4 1250.6   602.1  1524.6  2206.0   -0.0676428 3.66384    0 
  6443   247 56367 0.5501  10.77     -292.6  170.1     17.29      144.7  165.4  20.02     -29.25  107.7    0.0   -0.0    0.1  426.0  759.7   295.1   612.4   783.6    -0.098392 2.65537    0 
  6443   293 56367 0.4628  33.22     -88.34  250.1      12.8      96.02  158.7  1.406     -30.57  553.0    0.0   -0.0    0.1  596.0  841.0   349.9   668.5   870.9   -0.0624182   2.489    0 
  6443   581 56367 0.3935  14.37     -18.13  282.0     45.18      41.28  111.3    0.0        0.0    0.1    0.0    0.0    0.1  307.7  475.2  217.23   480.1   694.1    -0.118456 3.19523    0 
  6443   601 56367 0.4521  14.08      -19.9  249.5     17.56      34.49  105.3    0.0        0.0    0.1    0.0    0.0    0.1  345.5  576.7   245.6   524.5   715.4   -0.0816327 2.91287    0 
  6443   869 56367 0.4643   5.22     -130.9  699.3     13.72       4.58  247.3  3.598     -191.2  77.05    0.0   -0.0    0.1  695.5 1116.2   517.9  1228.7  1794.0   -0.0879376 3.46399    0 
  6445   777 56366 0.5235  19.54     -276.7  106.0     12.48      108.2  83.51  18.55      75.12  251.6    0.0   -0.0    0.1  654.4  853.5   391.7   662.5   823.4    0.0427714 2.10212    2 
  6446   775 56363 0.4636   1.86     -133.4  685.6     6.393     -61.88   88.1   16.9      65.99  180.4    0.0    0.0    0.1  433.1  625.4   304.1   718.2  1239.4    -0.214281 4.07563    0 
  6448   358 56365 0.4774  8.882       92.5  245.3     9.572     -140.3  118.6  7.134      59.82  514.3    0.0    0.0    0.1  662.1 1019.6   471.2   966.0  1358.2    0.0804859 2.88243    0 
  6449    80 56356 0.4308  71.82     -14.86  144.9      10.0     -63.42  298.7    0.0       -0.0    0.1    0.0   -0.0    0.1  364.2  528.1  224.23   445.5   605.0       -0.048 2.69812    0 
  6449   981 56356 0.4431  3.043      13.21  386.5     41.59      -16.0  156.4    0.0       -0.0    0.1    0.0   -0.0    0.1  383.3  551.3   234.9   465.3   632.9     0.020414 2.69434    0 
  6452   979 56366 0.4975  24.54     -68.24  298.0       0.0       -0.0    0.1    0.0       -0.0    0.1    0.0   -0.0    0.1  701.7  992.4   402.1   763.9   980.5 -2.03978e-05 2.43845    1 
  6453    64 56365 0.4535  4.293      498.6 1534.0     21.05      592.6  156.7  11.08      125.1  425.7    0.0    0.0    0.1  633.7 1391.6   867.9  2426.4  3750.0      0.03456 4.32077    0 
  6453   935 56365 0.7852  5.052     -7.154  807.4     6.095      590.1  473.4  3.093      313.6  136.6    0.0    0.0    0.1 1196.7 2103.8   908.2  1855.0  2418.0    -0.160298 2.66241    0 
  6454   617 56336 0.5824  7.019     -160.0  356.2     16.97      77.15  121.9  9.886     -219.7  113.5    0.0   -0.0    0.1  575.7  775.1   359.1   667.9   903.5    -0.178417 2.51601    1 
  6455   693 56370 0.5803   20.8      -74.3  310.0     118.8      32.54  170.3    0.0        0.0    0.1    0.0    0.0    0.1  431.4  626.3   263.7   521.6   701.3   -0.0848139 2.65946    0 
  6456   141 56339 0.5129   8.89      234.2  129.8      23.3     -95.83  151.3  12.63       9.43  465.5    0.0   -0.0    0.1  631.6  938.1   428.9   884.5  1250.7    0.0447749 2.91606    0 
  6456   302 56339  0.257  3.271     -391.2  739.0     26.88      43.21  257.1  81.65      57.45  139.7    0.0    0.0    0.1  379.5  566.0  262.62   586.3   963.5     -0.26904  3.6688    0 
  6456   705 56339 0.3266  47.17     -78.87  509.5     161.0      28.29  195.7  58.56     -49.85  82.54    0.0    0.0    0.1  452.4  731.8   344.8   800.8  1188.6    -0.104977 3.44722    0 
  6456   797 56339 0.5731  0.303    -2000.0 1227.0     8.803      34.36  166.6   2.33     -322.5  573.7    0.0   -0.0    0.1  455.8  755.4   656.2  1600.3  2645.3     -0.62405 4.03124    0 
  6457    75 56330 0.5864  15.37      48.84  284.3     26.65     -242.2  90.01  7.984     -57.05  80.37    0.0   -0.0    0.1  409.3  744.8   349.5   656.6   833.5     0.307019 2.38484    0 
  6457   414 56330 0.2524  2.714    -1660.0 1303.0      29.6      120.1  360.0  9.351     -482.2  558.5    0.0   -0.0    0.1 1021.2 1684.5   892.5  2105.5  3097.8    -0.500484 3.47092    0 
  6457   487 56330  0.439  13.32      5.326  242.0     14.14     -14.99  123.9    0.0       -0.0    0.1    0.0   -0.0    0.1  390.5  604.3   252.0   515.0   694.4    0.0268779 2.75556    0 
  6457   705 56330 0.6107  4.082     -225.8 1482.0     1.879     1125.0  221.1  8.843      463.6  515.0    0.0    0.0    0.1 1684.4 2880.9  1349.2  2932.0  3989.0    -0.247932 2.95657    0 
  6458   779 56274 0.4257  5.593     -133.0  566.8     45.92      17.33  249.6    0.0        0.0    0.1    0.0    0.0    0.1  625.2  907.7   391.5   788.5  1095.9   -0.0933954 2.79923    0 
  6459   648 56273 0.2178  7.455      939.6  463.7     32.06      17.48  219.7  20.01     -981.7  658.2    0.0   -0.0    0.1 1390.7 2240.1  1206.5  2324.8  2996.0   -0.0522697 2.48322    0 
  6461   296 56329 0.3942   42.9     -194.9  164.0      60.3      183.9  132.7  1.645     -347.3  569.0    0.0   -0.0    0.1  665.2  839.2   394.3   660.4   818.3    -0.166492 2.07532    2 
  6461   513 56329 0.5637   37.6     -293.9  143.0     82.28      122.8  137.8  12.76     -68.38  405.9    0.0   -0.0    0.1  622.5  851.1   402.9   701.1   881.3    -0.196891 2.18739    2 
  6461   572 56329 0.3954  7.782     -48.45  235.3     10.65      43.05  119.0  3.132     -266.5  565.2    0.0   -0.0    0.1  422.2  735.2   383.4   892.9  1302.9    -0.300453 3.39828    0 
  6462   755 56326 0.5787  21.65      36.96  80.28     23.45     -4.295  213.1  5.321     -3.915  455.8    0.0    0.0    0.1  333.1  616.7   280.4   641.0   918.7   -0.0378143 3.27639    0 
  6463   225 56340 0.4369  16.69     -48.14  347.3      48.1      16.12  152.4    0.0       -0.0    0.1    0.0   -0.0    0.1  421.7  644.1   285.0   606.0   858.7   -0.0932407 3.01298    0 
  6464    37 56309 0.5241  46.78     -1.356  239.8     21.21      43.08  96.48  1.832     -539.0  440.2    0.0    0.0    0.1  434.3  702.7   299.8   621.4   849.2    -0.132111 2.83256    0 
  6464   271 56309 0.5033  2.376     -121.8  616.1     15.04      62.89  81.16  25.27     -47.17  277.8    0.0   -0.0    0.1  491.5  827.8   371.9   771.8  1061.5   -0.0983514 2.85426    0 
  6464   911 56309 0.2524  2.864    -1434.0 1689.0     30.82      100.7  365.4  6.476     -535.7  589.1    0.0   -0.0    0.1  992.1 1595.2   927.9  2396.2  3557.8    -0.526505 3.83425    0 
  6464   991 56309 0.3948   18.2     -110.0  144.2     7.699     -16.84  295.0  72.03      39.58  103.2    0.0    0.0    0.1  286.9  439.8   191.8   397.9   548.2    -0.140208 2.85819    0 
  6465   911 56279 0.4304  62.71     -50.56  302.1     7.587      68.75  627.5    0.0       -0.0    0.1    0.0   -0.0    0.1  753.6 1089.5   461.5   914.0  1237.2    0.0514711 2.68082    0 
  6466   920 56310 0.4679  20.74      31.49  118.9     10.21     -83.44   75.4  11.62      -7.79  232.1    0.0   -0.0    0.1  345.6  501.7   215.4   429.6   589.8    0.0079688 2.73816    0 
  6467   625 56270 0.4673  8.167     -50.17  276.5     23.41      17.03  119.9    0.0       -0.0    0.1    0.0   -0.0    0.1  332.7  511.3   227.4   487.5   689.0    -0.122135  3.0299    0 
  6467   857 56270 0.5124  17.27     -21.37  164.1      3.64     -15.59  529.2    0.0       -0.0    0.1    0.0   -0.0    0.1  437.2  663.6   324.1   770.8  1225.7    0.0076854 3.78186    0 
  6468   859 56311    0.3  50.74     -32.29  326.4     41.57      139.4  136.8  2.834     -381.0  665.2    0.0    0.0    0.1  577.7  929.0   413.8   824.3  1110.5    -0.191932 2.68366    0 
  6468   992 56311  0.525  12.98     -42.38  200.5    0.9788     -113.4  649.9    0.0       -0.0    0.1    0.0   -0.0    0.1  494.4  714.8   320.1   662.5   990.0   -0.0667677 3.09278    0 
  6469    15 56328 0.4639  16.93     -6.572  210.2     3.495      185.6  52.93    0.0        0.0    0.1    0.0    0.0    0.1  519.2  701.1   292.1   531.1   681.3   -0.0398503 2.33242    0 
  6469    95 56328 0.4232   30.5     -79.56  193.8     18.36      334.7  249.7    0.0        0.0    0.1    0.0    0.0    0.1  720.9 1021.4   427.8   784.8   979.4     0.158342 2.28939    0 
  6469   127 56328 0.3945  20.53      61.27  157.2     21.69     -85.57  119.1  6.649      29.58  328.1    0.0   -0.0    0.1  407.0  596.0   256.5   510.0   693.0    0.0946667 2.70175    0 
  6469   702 56328 0.6197  61.04     -22.27  167.0     21.48       15.0  442.0  40.67      74.52  74.37    0.0   -0.0    0.1  376.8  608.4   296.4   691.0  1045.6  -0.00183627 3.52767    0 
  6470   283 56334 0.4678  16.24      55.35  208.3      26.8    -0.4854  109.5  0.543     -428.3  416.0    0.0    0.0    0.1  322.1  494.4  212.97   442.4   616.7    0.0201719 2.89571    0 
  6470   707 56334 0.5615  5.765     -259.7  384.2     5.087      664.9  284.7   15.5      356.0  187.4    0.0    0.0    0.1  563.9 1300.1  556.24  1200.0  1545.8    -0.238711 2.77902    1 
  6471   733 56309 0.6306  13.84     -3.795  311.6       0.0       -0.0    0.1    0.0       -0.0    0.1    0.0   -0.0    0.1  733.8 1037.7   420.4   798.8  1025.2 -9.75419e-06 2.43863    0 
  6471   887 56309  0.549  6.933     -56.79  358.1     21.68      52.84  151.2  1.277     -195.4  841.2    0.0    0.0    0.1  430.0  686.0   343.0   831.2  1273.0    -0.200283 3.71137    0 
  6472   291 56362 0.3981  17.97     -97.63  543.2     26.87      49.62  195.1  21.91      -10.3  87.57    0.0   -0.0    0.1  424.5  837.4   426.8  1049.0  1481.1     -0.11694 3.47024    0 
  6472   648 56362 0.5108  5.652       80.5  551.8     2.334      93.89  79.22    0.0        0.0    0.1    0.0    0.0    0.1  920.3 1592.3   693.8  1377.8  1784.4  -0.00438243 2.57192    0 
  6472   751 56362 0.4699  8.531     -1.721  357.7     8.101      98.08  101.4    0.0        0.0    0.1    0.0    0.0    0.1  427.1  870.9   380.1   816.9  1092.0   -0.0871429 2.87293    1 
  6473   527 56363 0.4904  5.608     -61.13  448.2     14.92      346.0  89.11  24.86     -38.16  214.1    0.0    0.0    0.1  747.2  946.0   428.4   766.3   984.3   -0.0739002 2.29762    2 
  6473   672 56363 0.1161  756.8     -80.56  116.8    1209.0     -94.95  269.9  131.4      5.585  644.0    0.0   -0.0    0.1  471.2  791.2   345.5   758.9  1077.1    0.0453625 3.11751    0 
  6473   995 56363 0.5073  1.419     -903.3  802.7     3.735      130.8  158.0  7.482     -79.07  345.5    0.0   -0.0    0.1  787.8 1191.8   637.5  1488.7  2069.6    -0.440375 3.24643    0 
  6474   402 56362 0.5278  46.86     -47.74  231.6     2.364     -63.29  610.7    0.0       -0.0    0.1    0.0   -0.0    0.1  561.3  803.7   340.2   668.7   900.3  -0.00526491 2.64638    0 
  6475   404 56337 0.3554  11.55     -186.1  850.8     44.57     -21.68  320.4    0.0       -0.0    0.1    0.0   -0.0    0.1  865.1 1317.4   609.3  1355.4  2003.4    -0.118628 3.28804    0 
  6475   439 56337 0.5158   18.9     -23.21  201.0     21.23      110.9  100.6    0.0        0.0    0.1    0.0    0.0    0.1  352.3  560.6  236.46   463.8   600.8     -0.17986 2.54081    0 
  6476   598 56358 0.3087  11.85      -49.8  139.8     5.084     -73.17  450.6    0.0       -0.0    0.1    0.0   -0.0    0.1  416.9  706.5   344.1   854.8  1229.9    -0.026555 3.57425    0 
  6476   650 56358 0.0635 2394.0      -95.9  137.3     524.7     -43.86  323.9    0.0       -0.0    0.1    0.0   -0.0    0.1  360.8  536.5  237.68   497.9   715.3    0.0853069 3.00951    0 
  6477   713 56365 0.4465  85.86     0.9082  194.7     3.631     -300.6  537.6    0.0       -0.0    0.1    0.0   -0.0    0.1  469.0  670.4   286.6   568.7   787.4    -0.116104 2.74738    0 
  6478   567 56341 0.6275  9.864      22.37  281.8     12.52      -12.3  131.5  2.866      54.72  562.9    0.0    0.0    0.1  454.9  775.2   350.9   801.2  1156.6     0.055881  3.2961    0 
