SDSS J111235.47+220325.0 0.135529 0.000030  107.8 23.2  105.1 21.9  106.4 15.9
SDSS J111454.78+542311.9 0.066330 0.000012   66.0 18.2   59.9 15.2   62.4 11.7
SDSS J111517.19+261335.3 0.179323 0.000022   69.6 18.7   61.9 18.1   65.6 13.0
SDSS J111519.97+542316.6 0.070425 0.000010  -65.3 16.8  -71.7 16.7  -68.5 11.9
SDSS J111526.61+540823.6 0.107604 0.000013   86.4 18.1  104.9 18.0   95.7 12.7
SDSS J111628.72+313047.7 0.108308 0.000036  -93.2 30.9  -86.9 25.4  -89.5 19.6
SDSS J111720.21+141532.9 0.085419 0.000017   80.3 19.6   64.2 17.8   71.5 13.2
SDSS J111729.22+614015.2 0.111929 0.000014   73.9 16.6   95.7 16.4   84.9 11.7
SDSS J111808.66+415425.4 0.083292 0.000010  -68.9 16.2  -76.6 16.0  -72.8 11.4
SDSS J112047.11+421802.2 0.096010 0.000024   76.0 18.4   62.0 17.2   68.5 12.5
SDSS J112111.55-001737.7 0.098364 0.000023  -56.3 18.1  -53.5 16.9  -54.8 12.3
SDSS J112247.48+241829.5 0.095899 0.000027   75.1 17.8   56.5 17.8   65.7 12.6
SDSS J112346.87+171907.8 0.134770 0.000019   59.1 17.3   54.1 16.2   56.4 11.8
SDSS J112956.14+261102.6 0.167861 0.000017  -63.2 17.5  -67.3 17.2  -65.3 12.3
SDSS J113059.80+412023.7 0.168507 0.000025  -65.1 20.1  -64.2 19.4  -64.7 13.9
SDSS J113150.91+604757.8 0.145365 0.000016  -75.7 17.9 -100.0 17.7  -88.0 12.6
SDSS J113412.68+581543.7 0.122068 0.000020   96.1 17.8  117.2 16.6  107.4 12.1
SDSS J113419.72-020225.5 0.112017 0.000016  -52.1 16.4  -67.2 16.8  -59.5 11.7
SDSS J113427.19+540501.0 0.069596 0.000016  -59.1 16.3  -61.1 15.3  -60.1 11.2
SDSS J113616.73+575751.5 0.083886 0.000023   98.5 17.5   88.5 17.6   93.6 12.4
SDSS J113753.84+332129.4 0.082259 0.000017   76.1 16.1   66.1 15.2   70.8 11.0
SDSS J113912.86+113051.8 0.108252 0.000015   68.0 15.0   81.3 15.0   74.6 10.6
SDSS J114016.98+174340.4 0.011586 0.000013  -62.9 15.4  -63.7 15.6  -63.3 10.9
SDSS J114108.08+233751.6 0.139925 0.000036  -96.6 20.0  -71.3 18.6  -83.0 13.6
SDSS J114115.11+104315.4 0.103665 0.000019  -58.3 19.4  -64.7 18.5  -61.7 13.4
SDSS J114317.61+192302.5 0.021180 0.000090  -74.7 24.7  -78.5 16.6  -77.3 13.8
SDSS J114738.80-024915.5 0.123107 0.000019   69.3 18.7   58.9 18.7   64.1 13.2
SDSS J115309.83+172247.8 0.165610 0.000024   90.0 18.8   98.4 18.7   94.2 13.3
SDSS J115610.65+233519.1 0.052136 0.000090  -55.0 15.3  -59.8 15.3  -57.4 10.8
