J100217.37+102529.0 1307 515 52999 0.0599  70.1 81.5  64 16.14 2 0
J100219.98+102627.1 1307 513 52999 0.0601  70.1 81.5  64 15.49 0 0
J100230.89+324252.4 1952 284 53378 0.0490  89.3 88.1 450 14.82 2 0
J100236.54+324224.3 1949 544 53433 0.0505  89.3 88.1 450 13.86 1 0
J100259.39+300452.6 1950 576 53436 0.0808  61.0 92.9  35 16.72 1 0
J100303.43+300459.4 1953 283 53358 0.0810  61.0 92.9  35 16.44 0 0
J100316.98+183416.1 2371 066 53762 0.0790  21.1 31.5 247 17.39 2 0
J100318.36+183420.3 2372 268 53768 0.0781  21.1 31.5 247 16.07 1 0
J100404.51+500807.0 1006 560 52708 0.0668  59.9 76.7  26 16.74 2 0
J100408.18+500830.7 1007 314 52706 0.0667  59.9 76.7  26 15.58 1 0
J100447.68+464309.7 0872 211 52339 0.0242 124.1 60.5 143 14.03 1 0
J100451.72+543530.5 0945 177 52652 0.0463  86.2 79.5 190 17.42 2 0
J100451.83+543404.4 0945 176 52652 0.0470  86.2 79.5 190 13.98 1 0
J100452.02+464124.1 0872 220 52339 0.0237 124.1 60.5 143 14.69 1 0
J100602.14+071131.0 1236 054 52751 0.1218   5.7 12.3 354 18.62 2 2
J100602.51+071131.8 0996 328 52641 0.1205   5.7 12.3 354 15.77 0 2
J100631.09+231523.2 2343 225 53735 0.0416  71.7 58.8  70 16.70 2 0
J100633.44+231420.8 2343 240 53735 0.0418  71.7 58.8  70 14.70 5 0
J100720.39+562003.8 0946 351 52407 0.1304   2.6  6.0 121 18.06 2 2
J100720.56+562002.9 0945 570 52652 0.1300   2.6  6.0 121 16.52 2 2
J100722.96+230234.1 2343 188 53735 0.0413  86.2 71.0 118 16.16 1 0
J100725.21+230114.8 2343 140 53735 0.0417  86.2 71.0 118 16.60 2 0
J100732.36+230131.7 2343 182 53735 0.0417 108.5 89.4   3 15.26 2 0
J100749.77+005252.6 0270 326 51909 0.1215  26.9 58.9 155 17.14 1 1
J100751.33+005305.9 0502 291 51957 0.1221  26.9 58.9 155 17.04 2 1
J100753.05+395031.9 1356 587 53033 0.0640  72.2 88.8 194 16.49 0 0
J100755.07+394926.4 1357 296 53034 0.0633  72.2 88.8 194 17.27 2 0
J100823.97+375039.2 1426 516 52993 0.0531  67.5 70.9 242 16.72 1 0
J100827.34+202207.2 2372 526 53768 0.1484   5.0 12.9 133 17.38 1 2
J100827.65+202209.3 2364 048 53737 0.1479   5.0 12.9 133 17.43 2 2
J100828.06+375011.1 1426 512 52993 0.0540  67.5 70.9 242 16.12 1 0
J100857.82+074910.3 1237 294 52762 0.0629  39.7 48.4 132 16.28 2 1
J100859.74+074842.9 1236 029 52751 0.0633  39.7 48.4 132 16.03 2 1
J100941.74+193414.0 2373 390 53768 0.0520  40.4 40.6 117 16.18 1 0
J100944.43+193411.7 2372 547 53768 0.0516  40.4 40.6 117 15.81 2 0
J101007.43+424838.0 1218 239 52709 0.0738  57.5 80.1 157 15.45 2 0
J101007.96+424741.0 1218 232 52709 0.0732  57.5 80.1 157 16.31 2 0
J101010.33+543314.0 0945 061 52652 0.0457 108.5 97.5 189 14.86 1 0
J101017.48+543330.2 0945 068 52652 0.0464 108.5 97.5 189 15.48 1 0
J101055.90+215611.1 2365 357 53739 0.1131  24.7 50.6  68 14.70 5 0
J101057.10+215554.2 2364 619 53737 0.1128  24.7 50.6  68 17.69 2 0
J101206.17+472707.2 0872 591 52339 0.1243  28.2 62.9  69 17.55 2 0
J101207.97+472715.5 0873 295 52674 0.1245  28.2 62.9  69 15.98 2 0
J101313.08+200855.8 2374 345 53765 0.0288  50.4 28.9  77 17.47 2 0
J101313.19+200946.2 2373 409 53768 0.0286  50.4 28.9  77 15.53 2 0
J101314.87+375040.6 1427 315 52996 0.1075  44.5 87.4  47 16.69 2 1
J101317.79+375032.9 1426 637 52993 0.1074  44.5 87.4  47 16.93 2 1
J101359.19+383925.9 1427 392 52996 0.0210 232.0 96.4 142 13.82 2 0
J101414.66+383927.3 1427 391 52996 0.0205 232.0 96.4 142 16.63 2 0
J101434.28+263236.0 2347 593 53757 0.0800  13.7 20.8 255 16.55 2 2
J101434.38+263249.7 2350 313 53765 0.0809  13.7 20.8 255 17.30 2 2
J101545.59+143634.5 2588 128 54174 0.0533  84.1 86.5 131 14.70 5 0
J101547.49+205832.2 2365 136 53739 0.0380  21.9 16.5  72 16.07 2 1
J101547.55+143753.2 2588 127 54174 0.0528  84.1 86.5 131 15.36 1 0
J101547.79+205810.7 2374 338 53765 0.0382  21.9 16.5  72 16.39 2 1
J101709.66+293731.8 2351 387 53772 0.0782  67.6 99.7  89 17.54 2 0
J101712.76+293821.0 2351 388 53772 0.0779  67.6 99.7  89 16.18 1 0
J101740.68+204744.2 2374 364 53765 0.1089  12.8 25.3  94 17.15 2 2
J101741.20+204734.1 2365 058 53739 0.1086  12.8 25.3  94 17.62 2 2
J101831.15+512744.2 1008 397 52707 0.0749  69.8 96.8 559 16.47 1 0
J101835.77+512753.1 1007 601 52706 0.0729  69.8 96.8 559 16.78 0 0
J101839.74+104714.8 1597 593 52999 0.0508  29.2 29.0 151 16.60 2 0
J101839.88+104645.6 1598 311 53033 0.0513  29.2 29.0 151 14.69 2 0
J101913.20+483241.2 0873 499 52674 0.0628  29.5 35.7 321 15.04 1 0
J101913.64+483212.4 0874 313 52338 0.0617  29.5 35.7 321 16.84 2 0
J101920.83+490701.2 0873 455 52674 0.0540   4.6  4.9  92 17.08 1 2
J101921.10+490703.2 0874 346 52338 0.0543   4.6  4.9  92 14.16 1 2
J101930.26+024808.5 0503 452 51999 0.0462  82.0 74.4 169 16.47 2 0
J101933.76+024705.4 0503 460 51999 0.0468  82.0 74.4 169 16.59 2 0
J101942.23+372752.7 1427 135 52996 0.0929  35.9 62.0 288 17.48 2 1
J101942.54+372828.3 1957 343 53415 0.0939  35.9 62.0 288 16.51 2 1
J101945.78+635758.3 0488 172 51914 0.0418 118.1 97.4 198 16.18 2 0
J101952.82+635705.4 0488 174 51914 0.0411 118.1 97.4 198 13.88 2 0
J102001.97+072725.7 0998 326 52750 0.1578  25.9 70.4 265 17.34 2 1
J102002.48+072700.9 0997 565 52734 0.1568  25.9 70.4 265 17.20 0 1
J102049.97+425819.4 1218 624 52709 0.0233 165.7 77.9  23 12.98 1 2
J102055.69+341657.4 1955 593 53442 0.1254   8.8 19.8 153 16.65 1 2
J102056.11+341651.2 1958 339 53385 0.1259   8.8 19.8 153 17.83 1 2
J102100.55+425907.1 1218 626 52709 0.0232 165.7 77.9  23 13.36 1 2
J102106.55+163958.7 2589 097 54174 0.1231  10.8 23.9  15 16.74 2 2
J102106.89+163949.2 2590 423 54175 0.1230  10.8 23.9  15 17.79 2 2
J102110.09+393158.4 1428 334 52998 0.1187  23.4 50.2  96 17.48 2 1
J102110.41+393221.3 1427 565 52996 0.1191  23.4 50.2  96 17.38 1 1
J102112.82+222415.6 2366 382 53741 0.1138  36.5 76.3 436 16.38 1 0
J102113.00+222451.9 2365 632 53739 0.1155  36.5 76.3 436 17.20 2 0
J102136.33+060133.4 0997 032 52734 0.0324  64.9 42.0 162 14.11 1 0
J102138.19+060231.9 0997 034 52734 0.0330  64.9 42.0 162 16.62 0 0
J102141.89+130550.4 1746 192 53062 0.0765  67.1 97.2  56 17.61 1 0
J102142.79+130656.1 1746 194 53062 0.0763  67.1 97.2  56 17.10 2 0
J102207.11+175017.2 2589 542 54174 0.0274 103.1 56.7 348 14.67 1 0
J102212.61+175134.8 2591 360 54140 0.0263 113.2 62.3 330 14.67 1 0
J102212.87+175113.6 2589 559 54174 0.0286 103.1 56.7 348 14.86 0 0
J102219.39+363458.9 1954 638 53357 0.0259 187.4 98.4  50 13.62 2 0
J102223.90+154443.1 2590 456 54175 0.0450  76.1 66.5 174 14.81 2 0
J102228.54+154514.0 2590 461 54175 0.0444  76.1 66.5 174 14.49 1 0
J102228.76+154339.0 2590 445 54175 0.0456  95.1 83.1 353 15.92 1 0
J102230.14+145600.2 2590 141 54175 0.0407 108.7 87.4  27 15.51 2 0
J102231.84+363514.2 1954 621 53357 0.0261 187.4 98.4  50 16.01 2 0
J102237.03+145633.3 2590 142 54175 0.0408 108.7 87.4  27 15.47 1 0
J102245.52+194717.6 2374 541 53765 0.0390  30.7 23.7  57 14.59 1 2
J102247.38+194730.2 2375 267 53770 0.0392  30.7 23.7  57 14.99 1 2
J102407.34+133703.9 1746 582 53062 0.0234 162.7 76.8 127 14.08 1 0
J102408.69+133422.5 1747 357 53075 0.0230 162.7 76.8 127 13.91 1 0
J102409.47+014636.3 0503 031 51999 0.1273  19.1 43.4 183 17.10 2 2
J102410.58+014645.7 0504 276 52316 0.1280  19.1 43.4 183 17.10 2 2
J102411.98+025234.2 0575 084 52319 0.0595  54.2 62.5  43 17.50 2 0
J102415.08+025327.5 0504 339 52316 0.0585  46.4 53.5 332 16.55 0 0
J102415.56+025241.6 0503 613 51999 0.0596  46.4 53.5 332 16.41 1 0
J102421.02+120248.2 1598 408 53033 0.0533  82.9 87.4 235 14.97 1 0
J102426.06+120214.1 1598 403 53033 0.0541  82.9 87.4 235 15.98 2 0
J102441.74+373339.8 1428 243 52998 0.0983  37.2 67.6  50 15.54 1 0
J102442.38+373415.7 1427 017 52996 0.0985  37.2 67.6  50 14.70 5 0
J102451.88+093411.1 1238 612 52761 0.0457  90.3 81.0  79 15.28 2 2
J102452.54+093540.9 1239 337 52760 0.0460  90.3 81.0  79 14.27 0 2
J102500.92+171731.6 2589 036 54174 0.0442 105.1 95.0 512 14.33 2 0
J102505.52+171612.3 2589 022 54174 0.0460 105.1 95.0 512 15.53 0 0
J102535.58+391051.7 1428 474 52998 0.0602  80.7 96.3 483 16.12 2 0
J102540.95+391046.3 1428 463 52998 0.0619  80.7 96.3 483 15.04 1 0
J102546.26+134300.7 1746 628 53062 0.0321  53.2 33.8  96 13.79 1 2
J102547.75+134456.9 1747 400 53075 0.0316  77.3 49.1  52 15.23 2 0
J102548.60+134340.6 1747 388 53075 0.0318  53.2 33.8  96 14.21 1 2
J102555.64+115043.0 1598 523 53033 0.1030  38.7 73.3 315 16.70 1 0
J102555.73+115121.7 1599 333 53089 0.1042  38.7 73.3 315 17.14 2 0
J102600.53+052903.5 0576 327 52325 0.0454  67.7 60.4  12 14.14 1 0
J102604.10+052822.1 0998 042 52750 0.0454  67.7 60.4  12 15.66 1 0
J102622.25+185513.7 2375 127 53770 0.1191   3.5  7.6 403 17.01 2 1
J102622.28+185510.2 2591 368 54140 0.1176   3.5  7.6 403 17.09 2 1
J102700.40+174901.0 2591 480 54140 0.0665   2.4  3.0  26 15.20 1 2
J102700.56+174900.3 2868 493 54451 0.0666   2.4  3.0  26 17.95 2 2
J102705.86+110317.5 1598 551 53033 0.0323 128.1 82.6 188 14.23 1 0
J102714.26+110340.0 1599 278 53089 0.0329 128.1 82.6 188 15.54 1 0
J102835.09+331102.0 1958 062 53385 0.1199  15.5 33.5 173 17.58 2 0
J102836.10+331058.8 1959 515 53440 0.1206  15.5 33.5 173 17.18 1 0
J102843.02+183253.0 2591 532 54140 0.0801  58.2 88.1 153 17.40 2 0
J102844.29+183348.0 2591 539 54140 0.0807  58.2 88.1 153 16.72 2 0
J102845.66+213149.8 2367 285 53763 0.1175   8.9 18.8 292 16.71 2 2
J102846.03+213156.7 2366 026 53741 0.1164   8.9 18.8 292 16.45 2 2
J102942.52+025347.2 0504 568 52316 0.0877  25.6 41.9   8 17.01 0 0
J102943.60+025327.4 0576 122 52325 0.0877  25.6 41.9   8 16.79 2 0
J102950.48+043657.9 0576 469 52325 0.0850  59.0 94.2  40 16.61 1 0
J102953.13+043614.3 0576 462 52325 0.0852  59.0 94.2  40 16.80 2 0
J103013.91+211311.7 2376 331 53770 0.0427  95.0 80.0 103 15.52 1 0
J103020.24+211316.0 2376 338 53770 0.0423  95.0 80.0 103 13.99 1 0
J103129.98+245210.0 2352 318 53770 0.0208 172.5 72.5  22 13.11 1 0
J103140.05+245046.6 2349 634 53734 0.0208 172.5 72.5  22 15.78 2 0
J103223.49+164631.8 2591 016 54140 0.0639  59.0 72.4  38 17.49 2 0
J103225.27+164724.4 2591 019 54140 0.0640  59.0 72.4  38 16.19 2 0
J103329.73+440434.2 1431 301 52992 0.0520  31.3 31.7  34 14.67 2 0
J103331.63+440421.3 1429 559 52990 0.0519  31.3 31.7  34 15.18 1 0
J103333.43+115217.0 1600 348 53090 0.0341 129.5 86.4 183 14.70 5 0
J103334.63+115425.2 1600 350 53090 0.0335 129.5 86.4 183 14.85 2 0
J103353.63+235156.3 2367 536 53763 0.0452  82.4 74.6 275 16.61 1 0
J103358.49+235234.9 2352 207 53770 0.0461  82.4 74.6 275 15.86 1 0
J103626.49+444349.7 1429 620 52990 0.0919  18.0 30.8 481 16.28 2 0
J103626.56+444407.6 1431 197 52992 0.0902  18.0 30.8 481 16.67 1 0
J103633.94+152831.8 2592 023 54178 0.0505  76.7 75.6 445 16.49 2 0
J103636.72+152936.1 2592 031 54178 0.0520  76.7 75.6 445 16.50 1 0
J103647.29+391534.3 1432 224 53003 0.1173  39.1 82.7  76 17.05 2 0
J103649.74+391521.0 1430 075 53002 0.1170  39.1 82.7  76 16.73 2 0
J103721.87+021913.3 0505 516 52317 0.0414  38.3 31.4 353 15.94 2 1
J103723.63+021845.5 0506 341 52022 0.0402  38.3 31.4 353 15.14 1 1
J103725.71+020443.1 0505 151 52317 0.0735  48.6 67.9 174 16.57 2 1
J103727.65+020521.9 0506 319 52022 0.0729  48.6 67.9 174 15.52 1 1
J103742.56+070515.0 0999 630 52636 0.0712   4.8  6.6 244 16.32 2 2
J103742.85+070517.2 1000 398 52643 0.0720   4.8  6.6 244 16.54 2 2
J103751.88+400544.4 1430 611 53002 0.0924  38.4 66.0 588 15.27 0 1
J103753.63+400612.4 1432 500 53003 0.0945  38.4 66.0 588 16.27 1 1
J103828.65+093627.0 1240 459 52734 0.0684  60.7 79.4  81 16.90 2 0
J103830.99+093716.6 1240 487 52734 0.0687  60.7 79.4  81 15.91 2 0
J103847.45+120838.5 1600 458 53090 0.0332  67.6 44.9  87 14.67 2 2
J103849.79+120740.6 1748 082 53112 0.0336  67.6 44.9  87 14.45 0 2
J103853.29+392151.2 1430 598 53002 0.0548  40.4 42.9  47 14.70 5 0
J103853.77+224908.7 2477 264 54058 0.0559  58.6 63.6  79 16.11 2 0
J103854.48+245235.9 2352 157 53770 0.0927  57.7 99.3  68 16.56 2 1
J103855.95+392157.6 1432 200 53003 0.0546  40.4 42.9  47 16.43 0 0
J103856.00+224820.6 2477 275 54058 0.0556  58.6 63.6  79 16.03 2 0
J103857.24+245316.3 2352 102 53770 0.0924  57.7 99.3  68 16.67 1 1
J104024.66+065137.7 1000 489 52643 0.0303 113.3 68.8  31 14.81 0 0
J104031.84+065213.1 1000 498 52643 0.0304 113.3 68.8  31 14.78 2 0
J104039.65+390356.1 1432 083 53003 0.0301  78.3 47.2  39 15.05 0 0
J104044.43+390427.5 1433 296 53035 0.0300  78.3 47.2  39 14.24 2 0
J104103.99+150451.2 2594 039 54177 0.0840  57.3 90.5  11 17.04 2 0
J104104.76+150355.0 2594 023 54177 0.0841  57.3 90.5  11 15.95 2 0
J104128.63+371545.8 1998 163 53433 0.0233 184.5 89.4 224 16.03 1 0
J104131.19+371846.3 1998 162 53433 0.0240 184.5 89.4 224 12.81 2 0
J104150.01+343755.7 2025 387 53431 0.0578  31.7 35.5  49 16.53 2 0
J104150.74+384300.5 1432 041 53003 0.0359  92.1 65.8 378 13.38 2 0
J104151.34+343820.3 2096 016 53446 0.0580  31.7 35.5  49 14.70 5 0
J104156.80+384315.4 1432 044 53003 0.0373  92.1 65.8 378 14.99 1 0
J104215.76+035823.4 0578 192 52339 0.0986  10.0 18.2  65 16.74 2 1
J104216.26+035816.8 0577 022 52367 0.0988  10.0 18.2  65 17.36 2 1
J104229.80+050500.2 0578 492 52339 0.0281 142.3 80.3 272 16.06 2 0
J104230.69+154535.9 2480 273 53851 0.0504  94.3 90.0 457 15.09 1 1
J104232.05+050241.9 0578 495 52339 0.0272 142.3 80.3 272 17.67 0 0
J104236.43+154457.3 2480 271 53851 0.0488  94.3 90.0 457 14.19 1 1
J104308.27+272057.6 2358 268 53797 0.1015  37.1 69.3  35 17.60 1 0
J104310.65+272108.1 2356 072 53786 0.1014  37.1 69.3  35 16.71 1 0
J104320.57+404710.8 1432 613 53003 0.0287  85.4 51.8 469 15.17 2 0
J104325.46+404627.1 1432 607 53003 0.0303  85.4 51.8 469 13.38 1 0
J104334.99+554717.5 0906 453 52368 0.0265 173.8 92.6 194 14.45 1 0
J104341.65+554939.7 0906 460 52368 0.0258 173.8 92.6 194 16.03 2 0
J104359.22-003517.7 0275 255 51910 0.0607  75.2 88.1 110 15.49 1 0
J104404.21-003509.3 0275 258 51910 0.0603  75.2 88.1 110 17.60 2 0
J104458.83+370816.8 1998 013 53433 0.0233 187.0 87.8 186 14.04 1 0
J104505.04+371059.0 2090 321 53463 0.0239 187.0 87.8 186 14.70 5 0
J104546.94+371240.7 1998 016 53433 0.0240 146.7 70.9 137 13.26 1 1
J104554.25+371103.4 1998 012 53433 0.0235 146.7 70.9 137 14.70 5 1
J104620.19+492648.6 0875 036 52354 0.1299  37.3 86.4  96 17.54 1 0
J104622.62+492656.7 0876 287 52669 0.1296  37.3 86.4  96 17.31 1 0
J104726.01+385925.9 1433 099 53035 0.0364  91.6 66.1  16 15.74 1 0
J104731.29+390011.7 1433 085 53035 0.0364  91.6 66.1  16 14.51 2 0
J104827.76+375128.1 1998 633 53433 0.0377  56.9 42.6 209 14.66 1 0
J104829.90+375215.0 2007 247 53474 0.0385  56.9 42.6 209 15.21 2 0
J104830.91+333210.2 2025 103 53431 0.0718  59.4 81.4  76 15.70 1 0
J104831.36+333309.3 2025 110 53431 0.0716  59.4 81.4  76 16.97 2 0
J104855.11+404332.6 1435 332 52996 0.0859  23.9 38.2 191 16.01 1 0
J104856.70+404334.0 1433 619 53035 0.0852  23.9 38.2 191 18.04 2 0
J104918.70+171113.8 2480 565 53851 0.0565  68.1 74.6 221 14.84 1 0
J104922.76+171143.9 2480 580 53851 0.0573  68.1 74.6 221 17.41 2 0
J104956.72+232752.3 2481 469 54086 0.0650  60.7 75.8 288 16.84 2 0
J104957.14+232651.9 2481 478 54086 0.0661  60.7 75.8 288 16.66 2 0
J105031.38+004538.2 0276 378 51909 0.0964  33.4 59.6   9 16.03 1 1
J105032.77+004512.1 0275 623 51910 0.0964  33.4 59.6   9 15.77 1 1
J105129.86+132149.1 1749 030 53357 0.0556   4.5  4.8  34 17.07 2 2
J105129.90+132153.5 1750 293 53358 0.0554   4.5  4.8  34 15.70 1 2
J105226.06+102718.3 2886 366 54498 0.0206 129.3 57.3 381 14.70 5 0
J105228.93+102920.2 1602 249 53117 0.0219 129.3 57.3 381 15.53 1 0
J105509.42+293001.5 1981 015 53463 0.0714  66.6 90.7  23 16.10 2 0
J105513.11+292924.5 2359 443 53826 0.0714  66.6 90.7  23 16.15 2 0
J105609.41+465341.7 0963 006 52643 0.0291  62.2 35.7 143 18.86 2 0
J105611.76+465250.5 0963 001 52643 0.0286  62.2 35.7 143 14.11 1 0
J105615.48+094516.0 2886 503 54498 0.0330  19.7 13.1  56 13.54 2 0
J105616.80+094516.8 2885 625 54497 0.0332  19.7 13.1  56 15.82 2 0
J105618.05+465155.4 0963 020 52643 0.0285 109.3 62.6  21 14.94 2 0
J105653.38+331945.7 2026 567 53711 0.0511  67.7 67.8  69 16.25 0 0
J105656.31+331854.2 1983 122 53442 0.0513  67.7 67.8  69 15.93 2 0
J105710.28+265726.1 2357 454 53793 0.1183   4.8 10.3 216 18.17 2 2
J105710.35+265730.8 2359 090 53826 0.1175   4.8 10.3 216 16.97 2 2
J105730.48+404616.2 1437 319 53046 0.0569   8.4  9.4 228 17.40 2 2
J105731.02+404614.1 1435 483 52996 0.0577   8.4  9.4 228 15.67 1 2
J105734.33+430303.8 1362 537 53050 0.0779  45.9 67.7  12 17.48 2 0
J105735.61+430222.2 1363 284 53053 0.0779  45.9 67.7  12 17.66 0 0
J105744.78+265727.4 2357 531 53793 0.1182   6.3 13.5 185 16.43 2 2
J105745.20+265728.0 2359 053 53826 0.1175   6.3 13.5 185 17.64 0 2
J105753.36+373053.0 2007 001 53474 0.0339  98.3 66.4 486 14.51 2 0
J105753.96+373230.9 2007 002 53474 0.0356  98.3 66.4 486 14.32 2 0
J105801.61+194414.0 2485 382 54176 0.0774  64.4 94.3  91 16.40 1 0
J105802.94+194515.2 2485 393 54176 0.0778  64.4 94.3  91 16.23 2 0
J105808.76+170544.5 2483 604 53852 0.0302 156.2 94.5  59 13.85 1 0
J105809.86+170819.9 2487 335 53852 0.0300 156.2 94.5  59 17.12 2 0
J105842.44+314457.6 1990 342 53472 0.0728   2.9  4.1 160 17.27 2 2
J105842.58+314459.8 2026 017 53711 0.0723   2.9  4.1 160 15.79 1 2
J105931.42+295214.7 1990 182 53472 0.0546  89.4 94.9  41 14.92 1 0
J105931.85+295045.6 1990 187 53472 0.0547  89.4 94.9  41 16.90 2 0
J110007.84+101522.6 1220 374 52723 0.0335  56.4 37.9  59 15.36 2 0
J110009.54+101612.9 1220 370 52723 0.0337  56.4 37.9  59 16.43 0 0
J110053.80+442653.8 1436 126 53054 0.0807  31.1 47.3   8 16.75 2 0
J110054.35+574632.7 0950 255 52378 0.0482  97.3 91.2 110 15.56 1 2
J110054.99+442628.3 1363 383 53053 0.0806  31.1 47.3   8 16.57 2 0
J110100.51+574703.0 0950 248 52378 0.0478  97.3 91.2 110 14.24 1 2
J110118.16+091712.0 1220 160 52723 0.0362  96.9 70.5 128 14.75 1 0
J110122.09+091829.0 1220 148 52723 0.0366  96.9 70.5 128 16.11 1 0
J110237.76+590730.9 0950 426 52378 0.0331 112.2 74.1 269 13.53 2 0
J110244.51+590642.6 0950 429 52378 0.0322 112.2 74.1 269 17.53 2 0
J110313.97+074152.0 1003 500 52641 0.0593  40.4 44.8 597 17.64 2 0
J110316.39+074209.9 1002 632 52646 0.0571  40.4 44.8 597 15.52 1 0
J110334.68+181749.4 2485 053 54176 0.0519  80.0 81.0 224 15.39 1 0
J110338.67+181656.3 2485 060 54176 0.0511  80.0 81.0 224 15.40 1 0
J110427.93+351520.5 2034 396 53466 0.0736  63.6 88.9  51 14.70 5 0
J110429.90+351424.2 2034 381 53466 0.0734  63.6 88.9  51 16.69 1 0
J110441.92+041750.4 0580 028 52368 0.0251  53.6 27.2  34 13.66 1 2
J110445.47+041755.2 0581 304 52356 0.0252  53.6 27.2  34 14.59 0 2
J110449.56+041636.0 0580 023 52368 0.0249 100.2 50.9  98 15.95 2 0
J110500.32+042529.8 0580 038 52368 0.0612  69.3 81.8  82 16.26 2 0
J110501.56+244846.8 2489 338 53857 0.0432  91.4 77.8 138 14.43 1 0
J110504.36+042603.6 0581 279 52356 0.0609  69.3 81.8  82 16.15 2 0
J110506.33+244749.9 2489 339 53857 0.0436  91.4 77.8 138 15.60 0 0
J110517.99+005328.3 0509 287 52374 0.0977  41.6 74.1 468 14.70 5 0
J110520.67+005317.1 0277 601 51908 0.0960  24.2 43.1 404 15.84 1 1
J110521.51+005256.5 0509 281 52374 0.0945  24.2 43.1 404 16.42 1 1
J110612.15+061333.5 1004 288 52723 0.0986  14.1 25.6 180 17.79 1 2
J110612.16+061347.6 1003 051 52641 0.0979  14.1 25.6 180 14.70 5 2
J110631.47+330759.1 2106 520 53714 0.0828  63.1 98.3 174 17.33 2 0
J110631.59+330656.0 2106 547 53714 0.0822  63.1 98.3 174 17.70 2 0
J110639.11+433621.0 1364 298 53061 0.1247   6.8 15.1 126 17.25 0 2
J110639.57+433620.7 1363 490 53053 0.1243   6.8 15.1 126 16.36 1 2
J110640.13+474916.8 0964 083 52646 0.0653  70.1 87.8  18 16.24 2 0
J110641.08+474808.2 0964 082 52646 0.0652  70.1 87.8  18 16.90 2 0
J110651.16+141212.5 1751 498 53377 0.0451 111.2 94.5 572 14.12 2 0
J110652.56+141401.7 1751 497 53377 0.0431 111.2 94.5 572 15.29 2 0
J110719.12+311218.4 1990 639 53472 0.1088  46.7 92.8 422 16.47 0 0
J110719.72+025820.5 0509 415 52374 0.0750  60.2 85.0 207 15.16 1 0
J110719.87+025926.0 0509 416 52374 0.0761  65.6 94.6 301 16.32 1 0
J110721.80+311242.1 2092 270 53460 0.1104  46.7 92.8 422 16.49 2 0
J110723.69+025829.3 0509 414 52374 0.0743  60.2 85.0 207 16.99 2 0
J110753.17+572025.4 0950 081 52378 0.0464  62.6 57.3  44 15.19 1 0
J110756.25+571942.9 0908 453 52373 0.0466  62.6 57.3  44 15.62 1 0
J110759.91+555250.8 0909 308 52379 0.0505  40.3 39.9  80 14.39 1 0
J110800.81+555212.8 0908 163 52373 0.0508  40.3 39.9  80 17.15 1 0
J110806.12+435740.9 1364 363 53061 0.0585  59.4 69.3 533 16.80 2 0
J110808.34+202632.8 2488 005 54149 0.0670  57.2 73.4 169 15.99 2 0
J110809.48+435812.4 1363 526 53053 0.0604  59.4 69.3 533 16.66 2 0
J110809.70+202726.2 2488 019 54149 0.0676  57.2 73.4 169 16.52 2 0
J110824.67+430144.0 1363 092 53053 0.0492  57.5 55.3  47 17.10 2 0
J110824.92+430046.7 1363 094 53053 0.0494  57.5 55.3  47 14.58 1 0
J110851.36+442557.8 1363 583 53053 0.0611  80.8 95.3  82 15.00 1 1
J110851.90+442718.2 1364 382 53061 0.0614  80.8 95.3  82 14.73 1 1
J110928.82+284309.7 2211 583 53786 0.0321 100.5 64.4 236 15.90 2 0
J110929.10+284129.2 2213 223 53792 0.0329 100.5 64.4 236 15.61 0 0
J110934.13+290241.8 2211 585 53786 0.1452   4.3 11.0  58 17.73 2 2
J110934.33+290245.0 2213 424 53792 0.1449   4.3 11.0  58 17.75 1 2
J111005.18+032833.7 0581 046 52356 0.0400   6.7  5.3 113 17.60 2 2
J111005.60+032836.2 0509 566 52374 0.0396   6.7  5.3 113 14.89 1 2
J111007.99+032639.5 0509 570 52374 0.0407 121.7 96.4 183 15.29 2 0
J111038.35+000247.4 0279 348 51984 0.1245  25.0 56.1 182 17.06 2 0
J111038.95+000310.7 0278 151 51900 0.1252  25.0 56.1 182 16.60 1 0
J111055.85+291940.7 2215 316 53793 0.0293  67.3 39.3  46 15.87 1 1
J111059.84+292011.5 2213 464 53792 0.0292  67.3 39.3  46 14.58 2 1
J111133.78+325153.6 2106 629 53714 0.0602  65.5 76.2  74 15.36 1 0
J111138.13+325200.2 2107 279 53786 0.0604  65.5 76.2  74 17.10 2 0
J111148.39+322323.5 2107 257 53786 0.0447  80.1 71.4 199 15.29 2 0
J111148.62+322203.5 2107 244 53786 0.0453  80.1 71.4 199 15.56 1 0
J111203.14+273750.3 2213 086 53792 0.0326 136.5 88.8 385 14.93 1 0
J111212.13+273729.4 2214 366 53794 0.0339 136.5 88.8 385 14.22 2 0
J111236.94+120617.8 1604 511 53078 0.0463  72.1 65.6 152 15.09 1 0
J111237.43+120729.5 1604 516 53078 0.0469  72.1 65.6 152 15.16 1 0
J111248.70+215332.7 2492 509 54178 0.0293 156.5 92.2  34 14.70 5 0
J111258.30+215434.1 2492 513 54178 0.0294 156.5 92.2  34 15.86 0 0
J111324.63+400846.6 1439 129 53003 0.0753  32.1 45.8 181 17.07 2 0
J111326.34+400905.8 1980 423 53433 0.0760  32.1 45.8 181 17.42 2 0
J111438.38+632154.2 0596 168 52370 0.0328 136.0 89.8  81 13.99 1 0
J111446.94+632109.8 0596 166 52370 0.0331 136.0 89.8  81 16.10 2 0
J111452.32+122653.0 1605 355 53062 0.0685  63.6 85.0 427 14.75 2 0
